tweet,clean,date,time,link
Kasi sa school niyo di natatablan ng ncov,kasi school niyo natatablan ncov,2020-03-10,04:22:49+00:00,https://twitter.com/glnntrrshndsme/status/1237232418530054144
one random flat-earther said “ang cause ng covid-19 ay ang 5G network wave radiation” which another flat-earther seconded by saying “i agree. and bill gates had something to do with that disease” PANGINOON BAKIT :((,random flat earther said cause covid 5g network wave radiation another flat earther seconded saying agree bill gates something disease panginoon,2020-03-10,04:07:43+00:00,https://twitter.com/patchiepie/status/1237228614774435840
How to fight ncov Wash your habds frequent Eat right Exercise more Sleep enough Sanitize regularly Take multivitamins,fight ncov wash habds frequent eat right exercise sleep enough sanitize regularly multivitamins,2020-03-10,02:58:16+00:00,https://twitter.com/POGS0528/status/1237211137306853378
Watched Duterte’s press conference regarding COVID-19. Natawa na lang ako. “Tang inang virus na yan. Saan ba naktira yan.” Akala ko iihian na naman niya eh. ,watched dutertes press conference regarding covid natawa tang inang virus yan naktira yan akala iihian,2020-03-10,01:10:01+00:00,https://twitter.com/_vinbermudez/status/1237183895184920577
"I think it’s a good thing that PH is super hot again, I mean, they told us COVID-19 has low chances of surviving in this kind of weather temperature, right?",think good thing ph super hot mean told us covid low chances surviving kind weather temperature right,2020-03-10,00:40:32+00:00,https://twitter.com/Nichiirawberry/status/1237176478602637312
"Be scared if you’re, immunocompromised.If not, then get infected, cure the opportunistic infections & complication,bounce back , and survive. As easy as that. #CovID19ph #CoronaVirus #NcovPh",scared youre immunocompromised get infected cure opportunistic infections complication bounce back survive easy,2020-03-09,23:38:45+00:00,https://twitter.com/ILoveTansyong/status/1237160928413548544
"Parang ansarap maginom, iwas ncov hahaha",parang ansarap maginom iwas ncov,2020-03-09,23:11:17+00:00,https://twitter.com/wakisd/status/1237154016972255233
JAX kontra COVID! ,jax kontra covid,2020-03-09,23:06:18+00:00,https://twitter.com/ExOfficerSantos/status/1237152764087566336
"COVID 19 Teusday Advice. Now that the cases have gone up to 10 and rising in Philippines, please take this free medical advice. Wash hands always, and use alcohol sprays when possible. stop shaking people and most importantly STOP KISSING,",covid teusday advice cases gone rising philippines please free medical advice wash hands always use alcohol sprays possible stop shaking people importantly stop kissing,2020-03-09,22:26:23+00:00,https://twitter.com/terryjay55/status/1237142717911592960
"Maganda rin ang ipinunto ng isang kasama na hindi malabo ito. Pinilit na itago ang cases ng covid 19 para maiwasan ang public panic, at ngayon na final reading na ng mga polisiyang anti-mamamayan ay pinaingay para isway ang atensyon ng mamamayan. Gaya ng security of tenure ++",maganda rin ipinunto kasama malabo pinilit itago cases covid maiwasan public panic final reading polisiyang anti mamamayan pinaingay isway atensyon mamamayan gaya security tenure,2020-03-09,15:33:32+00:00,https://twitter.com/sailorporn/status/1237038819041366017
"Hindi sa pagiging tamad, pero sana dito din sa Bulacan. Siguro naman lahat tayo natatakot sa NCOV kaya sana naman mag suspend na NATIONWIDE. Mas mahalaga naman siguro yung kalusugan ng nakararami sa ngayon. Madaming may mahihinang Immune System lalo na mga bata. #COVID2019",pagiging tamad bulacan siguro natatakot ncov suspend nationwide mahalaga siguro kalusugan nakararami madaming mahihinang immune system lalo bata,2020-03-09,14:39:41+00:00,https://twitter.com/cipanganiban/status/1237025267752689664
"covid proof mga taga QC, mayor JOY ano na po? ",covid proof taga qc mayor joy,2020-03-09,13:36:36+00:00,https://twitter.com/itstiuuuuu/status/1237009391422812160
"Hello!!! So our prof said that take vitamins with ZINC, it can help you prevent coronavirus ",hello prof said vitamins zinc help prevent coronavirus,2020-03-09,13:20:51+00:00,https://twitter.com/josephdevera_/status/1237005431186157568
"Very alarming na talaga yung COVID. Imagine, even your dog/cat could be a possible carrier.",alarming covid imagine even could possible carrier,2020-03-09,11:12:20+00:00,https://twitter.com/ShannenLaica/status/1236973085560991744
"Vitamin C does no harm to people and is the one of the few, if not the only, agent that has a chance to prevent us from getting, and can treat, COVID-19 infection. (Richard Z. Cheng, MD, PhD, International Vitamin C China Epidemic Medical Support Team Leader)",vitamin harm people agent chance prevent us getting treat covid infection richard cheng md phd international vitamin china epidemic medical support team leader,2020-03-09,09:31:20+00:00,https://twitter.com/caressedy/status/1236947670976958466
"Panic can’t cure Covid-19. Boost your immune system. Proper Hygiene, Hydrate... ",panic cant cure covid boost immune system proper hygiene hydrate,2020-03-09,09:22:07+00:00,https://twitter.com/raymondverdis/status/1236945352126656512
’di naman nila ilalabas tunay na number ng confirmed covid-19 cases kung ’di lumabas balita tungkol sa non-resident aliens na naka acquire ng sakit nung pumunta sa pilipinas Hays.,ilalabas tunay number confirmed covid cases lumabas balita resident aliens naka acquire sakit pilipinas hays,2020-03-09,09:01:49+00:00,https://twitter.com/kimpaoooo/status/1236940241870569472
"If alcohol destroys the lipid layer of the COVID 19 virus, why can’t we all just go out and drink alcohol? I mean, why doesn’t that kill the virus inside? Wouldn’t it be fun if the solution to all this drama is a worldwide drinking fest?",alcohol destroys lipid layer covid virus cant go drink alcohol mean doesnt kill virus inside wouldnt fun solution drama worldwide drinking fest,2020-03-09,08:29:58+00:00,https://twitter.com/nadineberdin/status/1236932224676593664
how to prevent covid? keep it squeaky clean ,prevent covid keep squeaky clean,2020-03-09,06:54:47+00:00,https://twitter.com/MckMoiMoi/status/1236908272138907648
"Sa dami ng Chinese/Taiwanese dito sa Makati di nko nagtaka na my positive sa nCOV. Anyways chill lng kmi dito sa Makati Med. Walang panic , walang gulo. Business as usual. ",dami chinese taiwanese makati nko nagtaka positive ncov anyways chill lng kmi makati panic gulo business usual,2020-03-09,05:30:56+00:00,https://twitter.com/tegoyuuka_kiss/status/1236887172793294848
"may ncov na sa quezon city, stay safe guys!! wear mask and drink water and vitamins huhu ",ncov quezon city stay safe guys wear mask drink water vitamins,2020-03-09,03:45:22+00:00,https://twitter.com/clmaexxi_/status/1236860605782306816
Isa pang nakakatakot sa covid eh yung ma quarantine ka ng ilang araw. Tigil trabaho. Shet. Bawat araw sakin mahalaga. *drinks water*,nakakatakot covid quarantine ilang araw tigil trabaho shet araw sakin mahalaga drinks water,2020-03-09,02:02:04+00:00,https://twitter.com/dadanthology/status/1236834606051016704
"Kung kelan nagconfirm yung ibang bansa na may COVID patient sa kanila galing dito, saka kayo nagconfirm. Halatang-halata eh",kelan nagconfirm ibang bansa covid patient galing saka nagconfirm halatang halata,2020-03-09,01:35:38+00:00,https://twitter.com/kayehkayeh/status/1236827954425942016
May covid na sa qc sana umulan ng alcohol hehehhe,covid qc umulan alcohol hehehhe,2020-03-09,01:00:30+00:00,https://twitter.com/atkinpapi14/status/1236819115349667841
Viral and Bacterial infection are on the rise such as NCOV. For only Php 1750 per year you will get covered for 100K through Insular Health Care. Make sure you and your loved are protected. DM me to know more about… https://www.instagram.com/p/B9eGEV_ALvn/?igshid=gd4xvarb0cn1,viral bacterial infection rise ncov php year get covered 100k insular health make sure loved protected dm know,2020-03-08,15:08:00+00:00,https://twitter.com/proactivePH/status/1236670005535703040
"URGING FUCKING CITY MAYORS & OFFICIALS TO SUSPEND ALL THE CLASSES FOR TOMORROW DUE TO THE NCOV OUTBREAK!!!!! HEALTH MUNA, HIRAP MAGKASAKIT— ITATAGO NIYO MGA GAMOT AT POSSIBLE CURE FOR THIS VIRUS, TAPOS IHO-HOARD NIYO MGA HEALTH PROTECTION PRODUCTS ""CAPITALISM"" #WalangPasok",urging fucking city mayors officials suspend classes tomorrow due ncov outbreak health muna hirap magkasakit itatago niyo gamot possible cure virus tapos iho hoard niyo health protection products capitalism,2020-03-08,13:58:09+00:00,https://twitter.com/rxniersabido/status/1236652429782872066
Nakakatakot naman yung NcOV pero mas natatakot ako kapag nagsara store namin sayang ang sahoood ,nakakatakot ncov natatakot nagsara store sayang sahoood,2020-03-08,12:58:59+00:00,https://twitter.com/maybituinreynan/status/1236637539231916038
My cells working everyday to fight off the virus. #coronavirus #SailorMoon,cells working everyday fight virus,2020-03-08,07:46:30+00:00,https://twitter.com/theearlofjerico/status/1236558899353776128
"Elders are vulnerable to COVID-19. Ingat. Baka kakabuka mo ng bunganga mo, mahawaan ka. Marami magdiriwang. ",elders vulnerable covid baka kakabuka mo bunganga mo mahawaan magdiriwang,2020-03-08,05:53:35+00:00,https://twitter.com/fredprecillas/status/1236530483963420672
No kiss No Holding Hands dahil sa. NCOV Me: Di ko napigilan ,kiss holding hands ncov napigilan,2020-03-08,05:21:22+00:00,https://twitter.com/macgeraldG/status/1236522376143065088
I drank alcohol to prevent me from contacting COVID-19 ,drank alcohol prevent contacting covid,2020-03-08,05:12:28+00:00,https://twitter.com/TheJeromeVargas/status/1236520136078573569
"Pano pag sa aso pala nanggaling yung covid tas nag antigenic shift lang, pwede ba siyang tawaging SCOVIDO? Ok bye.",aso pala nanggaling covid nag antigenic shift pwede siyang tawaging scovido ok bye,2020-03-08,03:47:44+00:00,https://twitter.com/RafIsAFunGuy/status/1236498814053134336
A more effective way than wearing a face mask everyday to prevent ourselves from coronavirus #SpreadAwareness – at Sunz En Coron Resort,effective way wearing mask everyday prevent coronavirus sunz coron resort,2020-03-07,19:25:00+00:00,https://twitter.com/LenBron_27/status/1236372295762903040
"I have watched this TikTok video and the nurse says we can’t protect ourselves from the nCoV by wearing masks. Kung sino lang ang may sakit, ayun lang magmask para ’di makahawa. And we, unaffected piece of shit should practice correct ways of washing our hands.",watched tiktok video nurse says cant protect ncov wearing masks sakit ayun magmask makahawa unaffected piece shit practice correct ways washing hands,2020-03-07,16:43:26+00:00,https://twitter.com/eileencndlr/status/1236331634690940928
TANGINA MO COVID 19! DI NAMAN NAMIN NEED NG MEET AND GREET MO DITO SA EAST. Dfq. ,mo covid need meet greet mo east dfq,2020-03-07,12:41:31+00:00,https://twitter.com/DirekJPlnc/status/1236270757086298112
"I noticed politicians and biz executives have refused to shake hands, I’m curious though how does that square with banging their prostitutes #coronavirus",noticed politicians executives refused shake hands curious though square banging prostitutes,2020-03-07,10:17:40+00:00,https://twitter.com/raymerrill/status/1236234554060337152
"*Covid-19 news* mama: oh ayan tigilan mo na kakainom mo, kung san san ka pa naman nagpupunta papa: bat ko titigilan?? eh alcohol nga yon, pangontra nga yon sa virus. wtf tatay q talaga siya ",covid news mama ayan tigilan mo kakainom mo nagpupunta papa bat titigilan alcohol nga pangontra nga virus wtf tatay,2020-03-07,09:45:10+00:00,https://twitter.com/engr_jss/status/1236226375507275777
Walay lingaw! Have a great weekend mga ka hotdog! #beautychallenge #fypchallenge #fypage #fyp Mag tiktok na lang iwas covid-19 ,walay lingaw great weekend hotdog tiktok iwas covid,2020-03-07,08:39:36+00:00,https://twitter.com/drealmckoi/status/1236209872930082816
"6 na ang confirmed dito sa Pinas! Jusme!!! Mass Bio weapon to depopulized the world - NCOV, malapit na ko maniwala.",confirmed pinas jusme mass bio weapon depopulized world ncov malapit maniwala,2020-03-07,06:11:00+00:00,https://twitter.com/RoelLibunao/status/1236172480013692928
Stop telling me not to touch my face. I am gay and I am oily. I will not look chaka just because our government is into some ROC xtravaganza realness and gagging the actual local nCov eleganza tea.,stop telling touch gay oily look chaka government roc xtravaganza realness gagging actual local ncov eleganza tea,2020-03-07,05:30:41+00:00,https://twitter.com/pawawawofficial/status/1236162330863362048
"Dahil may bagong cases ng COVID-19 ngayon, it’s better to be safe and protected. Sa panahon ngayon di mo na alam kung sino ang may sakit. I’m selling Emergency Packs w/ Face Masks. There are 48 items inside. PM me for orders You can also check our FB: http://www.facebook.com/lifepack.ph",bagong cases covid better safe protected mo alam sakit selling emergency packs masks items inside pm orders check fb,2020-03-07,02:50:25+00:00,https://twitter.com/jaspersalceda/status/1236121998289293312
Tangina kahapon pa ako nilalagnat tapos ang mababasa ko ngayon sa mga balita ay may confirmed case ng COVID-19 sa BGC. Lordt.,kahapon nilalagnat tapos mababasa balita confirmed case covid bgc lordt,2020-03-07,02:47:38+00:00,https://twitter.com/notemmarie/status/1236121298910109696
Nakakatakot ngayong mas madaming ncov cases in the country mas lalong madelay and uaap?? #UAAPSeason82Volleyball,nakakatakot ngayong madaming ncov cases country lalong madelay uaap,2020-03-07,02:07:23+00:00,https://twitter.com/hapipee/status/1236111170563530752
What if.... Kaya naman magconfirm ng DOH ng mga COVID cases ahead of time kaso naghihintay lang sila ng perfect moment like yung maingay na issueng pwedeng matabunan tulad ng mga Chinese/POGO bago nila iannounce?,magconfirm doh covid cases ahead time kaso naghihintay perfect moment like maingay issueng pwedeng matabunan chinese pogo iannounce,2020-03-07,00:33:00+00:00,https://twitter.com/HashtagRonald/status/1236087419226619904
Pang laban coronavirus. Sino gusto ng face mask jan? ,coronavirus mask jan,2020-03-06,12:19:52+00:00,https://twitter.com/ulybog/status/1235902919121108992
Ayan na naman tayo sa COVID-19 scare. Praning na naman ako neto ,ayan covid scare praning neto,2020-03-06,08:24:47+00:00,https://twitter.com/kimsoncomph/status/1235843758375104518
Retweet if you think the number of COVID 19 patients from the Philippines is UNDETECTED. ,retweet think number covid patients philippines undetected,2020-03-06,02:10:47+00:00,https://twitter.com/thekatrinaa/status/1235749638159757313
Is the Philippines still COVID-19 -free? Better think twice... ,philippines still covid free better think twice,2020-03-06,00:59:56+00:00,https://twitter.com/MARKtheHUSH/status/1235731807422701568
There’s already been TWO reports of covid-19 cases from people who just recently came back to their home countries from the Philippines (Australia and Taiwan). Wtf is our government doing to address this issue. We’re literally gonna be walking dead in no time.,theres already two reports covid cases people recently came back home countries philippines australia taiwan wtf government address issue literally gon walking dead time,2020-03-05,14:29:00+00:00,https://twitter.com/thegrandpianist/status/1235573027808530433
z: can i ask u to buy me a box of face masks when u go to ? me: yea sure. innisfree? z: wdym innisfree? huh? me: the brand ba. thats the best brand for me. z: I MEANT CORONAVIRUS FACE MASKS THINGY BA. me: ... napa-face palm ako @zhanstuff,ask buy box masks go yea sure innisfree wdym innisfree huh brand thats best brand meant coronavirus masks thingy napa palm,2020-03-04,16:36:19+00:00,https://twitter.com/crismercs11/status/1235242681132974080
Was at #LuckyChinatownMall awhile ago and noticed that almost 90% of Chinese citizens are wearing face mask as if we’ve got a confirmed #Coronavirus case in the country. Are they just being careful of acquiring it or they knew somerhing that we Filipinos didn’t know?! ,awhile ago noticed almost chinese citizens wearing mask weve got confirmed case country careful acquiring knew somerhing filipinos didnt know,2020-03-04,16:17:19+00:00,https://twitter.com/crissyname/status/1235237898233864192
"Despite the efforts that the credible information about COVID-19 ARD, the Chinese Government is continuously censoring EVERYTHING, blocking the Chinese People from knowing what will be the consequence of the Outbreak. #COVID2019 #coronavirus",despite efforts credible information covid ard chinese government continuously censoring everything blocking chinese people knowing consequence outbreak,2020-03-02,01:25:11+00:00,https://twitter.com/Ortega082/status/1234288612985823232
"Not sure it means anything, but everyone in my barangay has cold symptoms similar to the COVID-19 disease. No testing equals no corona virus..oh, and we have a measles outbreak too. We love you @DOHgovph Lazy fuckers",sure means anything everyone barangay cold symptoms similar covid disease testing equals corona virus measles outbreak love lazy fuckers,2020-03-01,00:32:29+00:00,https://twitter.com/liampclancy/status/1233912961380450304
Dude saw coronavirus floating in the air and was trying to force quarantine it ! Seriously that is one crazy cop ,dude saw coronavirus floating air trying force quarantine seriously crazy cop,2020-02-29,23:26:05+00:00,https://twitter.com/Trader4lyf/status/1233896251680120832
Go na yan.. baon ka lang madaming mask and vitamins panlaban sa covid,go yan baon madaming mask vitamins panlaban covid,2020-02-29,08:08:20+00:00,https://twitter.com/bmagcarang/status/1233665291764125696
"Honestly, I don’t think the Ncov number of Philippines is true and correct. Our country is soooo dense and we have the worst healthcare and our goverment doesnt really care that much. WHO is commending PH for containing the virus but yo,",honestly dont think ncov number philippines true correct country soooo dense worst healthcare goverment doesnt really much commending ph containing virus,2020-02-28,13:04:06+00:00,https://twitter.com/kimalexisgarcia/status/1233377333567901696
"Sa korya puro donations ang nababasa ko to aid Ncov, sa philippines warm water nalang tayo guyth, sana Summer na agad. Take care every every every one.",korya puro donations nababasa aid ncov philippines warm water guyth summer agad every every every,2020-02-28,12:48:08+00:00,https://twitter.com/Minosjunjun/status/1233373319342088194
"Yung mask ko suot ko di dahil sa ncov, kundi dahil sa katabi ko na hindi ata naliligo! – at VIP Lounge NAIA Terminal 4",mask suot ncov kundi katabi ata naliligo vip lounge naia terminal,2020-02-28,08:26:56+00:00,https://twitter.com/ImaMatilda/status/1233307584192335872
Me: Infer naman sa Pinas wala masyadong cases ng COVID-19 samantalang Japan tapos South Korea madami na Officemate: Syempre malakas resistensya ng mga Pinoy eh. Iba immune system natin pangmalakasan. Kumakain nga tayo ng buhangin nung bata pa tayo HAHAHAHAHAHAHA POTA LEGIT ,infer pinas masyadong cases covid samantalang japan tapos south korea madami officemate syempre malakas resistensya pinoy immune system natin pangmalakasan kumakain nga buhangin bata pota legit,2020-02-28,01:51:34+00:00,https://twitter.com/notemmarie/status/1233208089039396865
I don’t believe that there are only 3 cases of #covid_19 in the Philippines. Just imagine the amount of illegal Chinese workers here. Then factor in the state of our mass transportation and healthcare system. Connect the dots and do the math.,dont believe cases philippines imagine amount illegal chinese workers factor state mass transportation healthcare system connect dots math,2020-02-26,10:46:13+00:00,https://twitter.com/jepoyeng/status/1232617858841993216
Lemme make my own assumptions regarding CoVId reaching S.Korea. Not sure if everyone knows that this started as a Biochemical Weapon being made by the Chinese people &amp; was spread for reasons we are not sure how. Also its meant to be used to attack somewhere.. And how this spread,lem make assumptions regarding covid reaching korea sure everyone knows started biochemical weapon made chinese people spread reasons sure meant used attack somewhere spread,2020-02-26,06:46:13+00:00,https://twitter.com/wela0723/status/1232557461527121920
"People on social media reacting to how the Church deals with the #coronavirus (2/3) : Bishop: ""We rely on the discretion of the pastor on how to distribute ashes."" People: ""These priests don’t care about us! What if the ashes are infected with the virus?""",people social media reacting church deals bishop rely discretion pastor distribute ashes people priests dont us ashes infected virus,2020-02-24,23:13:48+00:00,https://twitter.com/jampransis1/status/1232081221447897088
Ayy. Ayaw ko nyan. Diba sabi sa paniki galing ang NCOV!,ayy ayaw nyan diba paniki galing ncov,2020-02-24,14:27:11+00:00,https://twitter.com/mikygandara/status/1231948692401164288
Malamig kasi klima dun kaya madali madale immune system. Buti na lang magsummer na dito. Pero baka nasa 30k na rin nawala sakin dahil sa job cancellation due to ncov,malamig kasi klima dun madali madale immune system buti magsummer baka nasa 30k rin nawala sakin job cancellation due ncov,2020-02-24,04:45:11+00:00,https://twitter.com/lis_poppy/status/1231802226978381824
"Yun nga e, taka ako alcohol na nga gamit nmin na lube pra iwas nCoV",nga alcohol nga gamit nmin lube pra iwas ncov,2020-02-20,04:07:33+00:00,https://twitter.com/targarYum/status/1230343204571992064
Good amount of people wearing masks in Manila. Don’t they know heat kills coronavirus?,good amount people wearing masks manila dont know heat kills coronavirus,2020-02-16,05:15:48+00:00,https://twitter.com/phen214/status/1228910831514996738
sorry bawal kiss singhot lang pwede #ncov,sorry bawal kiss singhot pwede,2020-02-14,13:11:18+00:00,https://twitter.com/deynjerus/status/1228305717175521281
"THE BOSS On location. A month since after the novel coronavirus outbreak. Mallers are back, albeit slowly. For staff, face masks: don’t come to work without it. Malling at a time of coronavirus. Happy Friday folks.… https://www.instagram.com/p/B8ih6cUHgX_/?igshid=1qoku8615qcrf",boss location month since novel coronavirus outbreak mallers back albeit slowly staff masks dont work without malling time coronavirus happy friday folks,2020-02-14,07:50:29+00:00,https://twitter.com/Cathy__Yang/status/1228224979776360450
NCOV No Chupa On Valentines,ncov chupa valentines,2020-02-12,17:49:45+00:00,https://twitter.com/AJMojica_/status/1227651015995842560
"DOH clarifies that COVID-19 is transmitted through droplets, contrary to reports that the disease is airborne",doh clarifies covid transmitted droplets contrary reports disease airborne,2020-02-12,02:08:29+00:00,https://twitter.com/kim_badbadon/status/1227414136591507457
Wala namang COVID-19 sa Tanglaw at Angono – at TV5 Media Center,namang covid tanglaw angono tv5 media center,2020-02-11,16:45:01+00:00,https://twitter.com/ReczonHimself/status/1227272338502119424
Ate heart pwede po ako pabili ng apples and kiat kiat sabi pangdagdag sa immune system ito at para malayo sa sakit at NcoV Ard ,ate heart pwede pabili apples kiat kiat pangdagdag immune system malayo sakit ncov ard,2020-02-11,06:54:03+00:00,https://twitter.com/amsuperMCfordan/status/1227123616581439488
"NCOV is a virus, Virus is airborne therefore NCOV is airborne. Stay your hygiene clean everyone. ",ncov virus virus airborne therefore ncov airborne stay hygiene clean everyone,2020-02-11,02:43:23+00:00,https://twitter.com/gnnsrrno/status/1227060531384578053
"Hi @agot_isidro as of now, the nCoV being airborne is just a THEORY by 1 Chinese official, and this claim has not been verified nor confirmed with enough suporting evidence. Kindly read this article on Newsweek for clarification: https://www.google.com.ph/amp/s/www.newsweek.com/coronavirus-could-airborne-chinese-official-claims-1486493%3famp=1",hi ncov airborne theory chinese official claim verified confirmed enough suporting evidence kindly read article newsweek clarification,2020-02-11,01:21:26+00:00,https://twitter.com/miggyvmd/status/1227039907958231050
nCoV = No Chupa On Valentines ,ncov chupa valentines,2020-02-11,00:20:57+00:00,https://twitter.com/IAmJowABLEs/status/1227024686820626433
Airborne pala ang nCov ,airborne pala ncov,2020-02-10,07:34:20+00:00,https://twitter.com/LA_inlarb/status/1226771367116201985
TANGINAAA AIRBONE NA ANG CORONAVIRUS!!! MEANING PWEDE KA NA MAHAWA THROUGH INHALATION!!!! ,tanginaaa airbone coronavirus meaning pwede mahawa inhalation,2020-02-10,07:22:19+00:00,https://twitter.com/vivahotdeybs/status/1226768342473510913
masks are still unavailable and nCov is actually airborne... omfg... it seems that 2020 would be the end of my life hahuhuhuhu,masks still unavailable ncov actually airborne omfg seems would life hahuhuhuhu,2020-02-09,18:36:22+00:00,https://twitter.com/c08081_/status/1226575584181907456
Sakit sa Feb 14 ang NCOV.. N-No C-Cash O-On V-Valentines... ,sakit feb ncov cash valentines,2020-02-09,10:52:58+00:00,https://twitter.com/auticzon/status/1226458963706707969
"Gusto akong i-quarantine ni mami kasi may PUI kami ng Ncov kanina, chill lang ma, rumarampa nga ako sa ER kahit madaming may TB don. ",akong quarantine mami kasi pui ncov kanina chill rumarampa nga madaming tb,2020-02-07,12:37:27+00:00,https://twitter.com/shrmander/status/1225760483929509888
"It’s natural for China to stonewall medical information & the magnitude of the NCov epidemic - but based on China lockdown last January 23 and WHO’s delay in the declaration of PHEIC, we must be perceptive of the http://signs.It’s a chess game. Let’s protect ourselves.",natural china stonewall medical information magnitude ncov epidemic based china lockdown last january whos delay declaration pheic must perceptive chess game lets protect,2020-02-07,12:00:42+00:00,https://twitter.com/DrTonyLeachon/status/1225751236164481024
ncov proof ang ue college warriors. Nice.,ncov proof ue college warriors nice,2020-02-07,07:57:18+00:00,https://twitter.com/httpsangela_/status/1225689980514603008
"Have also heard from a Viber group that the coronavirus could be a lab sample gone rogue. The source appears to be very credible, but...we live in dangerous times. When technology exists to make words come out of a person’s mouth",heard viber group coronavirus could lab sample gone rogue source appears credible live dangerous times technology exists make words persons mouth,2020-02-06,14:22:53+00:00,https://twitter.com/Starshadow/status/1225424630652948480
Ako lang ba yung NCOV? No Chocolates on Valentine’s,ncov chocolates valentines,2020-02-06,12:48:07+00:00,https://twitter.com/wltrcnzn/status/1225400779621552128
"That’s strange. January 23: First virus outside Wuhan - lockdown or Travel restrictions placed on Wuhan’s neighboring cities, impacting millions of people. Why would WHO encourage travel to China , the source of NCOV when rest of the world imposes quarantine and travel bans ?",thats strange january first virus outside wuhan lockdown travel restrictions placed wuhans neighboring cities impacting millions people would encourage travel china source ncov rest world imposes quarantine travel bans,2020-02-05,15:34:17+00:00,https://twitter.com/DrTonyLeachon/status/1225080209939976192
"Super wala ako sa mood simula pa kanina tapos yung nakatayo sa tapat ko sa bus, umubo siszt, walang facemask, I just looked at him blankly and put alcohol on my hands, head and face. Hindi lang naman dahil sa ncov diba pero sana basic manners?",super mood simula kanina tapos nakatayo tapat bus umubo siszt facemask looked blankly put alcohol hands head ncov diba basic manners,2020-02-05,01:43:45+00:00,https://twitter.com/eeyitsexoseri/status/1224871198409908224
Anti-viral properties of Virgin Coconut oil vs 2019-nCOV! Many Filipinos know this secret! @lalarimando @Philbizwatcher @CryptoInfoLYL #nCoV #Philippines #NovelCoronavirus,anti viral properties virgin coconut oil vs ncov many filipinos know secret,2020-02-05,01:32:18+00:00,https://twitter.com/Trader4lyf/status/1224868315731939328
But the nCov is not a biological attack? ,ncov biological attack,2020-02-04,15:58:15+00:00,https://twitter.com/NlCHOL/status/1224723851604459525
maxado sensationalize ncov n yan tignan mo s balita mxado mainit ang issue pero ang.mga tao tuloy lang ang buhay,maxado sensationalize ncov yan tignan mo balita mxado mainit issue tao tuloy buhay,2020-02-04,14:38:54+00:00,https://twitter.com/joel1531/status/1224703884779589632
Take extra precaution and boost immune system! Eat well and get enough sleep! 105 patients now being probed for novel coronavirus in PH ,extra precaution boost immune system eat well get enough sleep patients probed novel coronavirus ph,2020-02-04,13:10:37+00:00,https://twitter.com/lawyernextdoor/status/1224681667102556160
Sotto shows film on nCoV as bioweapon vs China; Locsin calls it craziest video https://newsinfo.inquirer.net/1224005/sotto-shows-film-on-ncov-as-bioweapon-vs-china-locsin-calls-it-craziest-video via @inquirerdotnet,sotto shows film ncov bioweapon vs china locsin calls craziest video via,2020-02-04,12:46:28+00:00,https://twitter.com/k4tc4rl0/status/1224675587437907968
"I cringed when I heard na mas dapat katakutan ang HIV kesa sa nCoV. Mga mamsh, hindi airborne ang HIV at kayang agapan hanggang maging undetectable yung strain ng virus sa katawan. Meron ding kinocompare ang nCoV sa TB. Susmaryosep, Sir. I don’t want a DDS for a supervisor.",cringed heard katakutan hiv kesa ncov mamsh airborne hiv kayang agapan undetectable strain virus katawan meron ding kinocompare ncov tb susmaryosep sir dont dds supervisor,2020-02-04,06:16:35+00:00,https://twitter.com/phoebecruz425/status/1224577470084472834
"Please don’t compare #coronavirus #nCoV2019 to HIV. You are likely compairing oranges and apples. They are two different things. You cannot conclude that oranges are apples, or even apples are oranges. gets?",please dont compare hiv likely compairing oranges apples two different things conclude oranges apples even apples oranges gets,2020-02-04,00:59:26+00:00,https://twitter.com/ReignGwapito/status/1224497656493305857
"it was the chinese government’s fault. instead of addressing the issue back in december, they labeled the medical professionals who spotted #coronavirus as dissenters and as propagaters of lies and fear. there would be no outbreak if it wasn’t for beijing. ",chinese governments fault instead addressing issue back december labeled medical professionals spotted dissenters propagaters lies fear would outbreak wasnt beijing,2020-02-03,15:22:59+00:00,https://twitter.com/jlaurence/status/1224352588184743936
NCov Is less lethal than SARS but more contagious and infectious. The first death outside of China is a 44 year old male who suddenly died without the public being alerted on day one or even at ICU. Being young he must have been immune competent. Are we missing something?,ncov less lethal sars contagious infectious first death outside china year old male suddenly died without public alerted day even icu young must immune competent missing something,2020-02-03,04:53:29+00:00,https://twitter.com/DrTonyLeachon/status/1224194170950053888
Forget Duterte. Si Quiboloy ang kailangan natin para sabihan ang nCoV ng: ISTAHP!,forget duterte quiboloy natin sabihan ncov istahp,2020-02-03,03:54:47+00:00,https://twitter.com/PINOYthruNthru/status/1224179400448430080
"Keep safe everyone! If you wish to wear a face mask on public spaces due to the 2019 novel corona virus (nCoV), wear your masks properly with the colored portion outside and the white portion inside as seen on the screengrabs from Voltes V’s episode 33. ",keep safe everyone wish wear mask public spaces due novel corona virus ncov wear masks properly colored portion outside white portion inside seen screengrabs voltes vs episode,2020-02-03,03:37:04+00:00,https://twitter.com/V5Documentary/status/1224174941081202688
"Class S po ako. Kami kami nila Eugene at Taguro. Gusto ko rin po maniwala kay Sec. Panelo na kailangan lang palakasin ang immune system. Pero, pero... Bakit naman may namatay dito sa Pinas? #Batang90s #ncov @… https://www.instagram.com/p/B8Em4J0n6pu/?igshid=hk044s3cbt3g",class eugene taguro rin maniwala kay sec panelo palakasin immune system namatay pinas,2020-02-02,16:56:36+00:00,https://twitter.com/iamteacherrj/status/1224013762224459776
