tweet,date,time,link
ncov what’s up ,2020-03-08,14:42:46+00:00,https://twitter.com/cadumps/status/1236663658253434880
NCoV please mawala ka na.. :(,2020-03-08,14:35:11+00:00,https://twitter.com/CunananAero/status/1236661746883899392
Anim na daw may NCOV dito sa Cainta ,2020-03-08,14:33:36+00:00,https://twitter.com/DatorKristle/status/1236661348945125376
Duty parin dedma sa ncov haha,2020-03-08,14:25:37+00:00,https://twitter.com/paulenerubino/status/1236659339009519616
ayaw nyo magpapasok sa march 23 ng outsiders para sa mr. and ms. junior executive dahil sa ncov tapos ngayon need magsuspend dahil sa ncov ganyan kayo,2020-03-08,14:23:26+00:00,https://twitter.com/dannaashleyyy/status/1236658792235814912
CoVID-19 season lesgoooooo char!!!! ,2020-03-08,13:58:37+00:00,https://twitter.com/jonnpaulodolot/status/1236652545134608386
ano ka ngayon NCOV ,2020-03-08,13:58:15+00:00,https://twitter.com/thirdjabilles/status/1236652454235656193
Nakakapraning ang covid-19,2020-03-08,13:56:49+00:00,https://twitter.com/danigagelonia/status/1236652091046678528
"I got a non-refundable hotel booking and I contacted the agent if I can get any refund should i choose to cancel due to COVID.... And they went ahead and cancel my reservation. But the blessing is that they gave me full refund. Now, I can rebook with free cancellation policy. ",2020-03-08,13:43:45+00:00,https://twitter.com/animelenie/status/1236648802930442251
"Please Lord, sana mwala na yung NCOV na yan dito sa mundo :( parang ang hirap na mag gala at mag work ",2020-03-08,13:43:39+00:00,https://twitter.com/MichaelMesias18/status/1236648779505262593
Grabe napurnada lahat ng plano dahil sa covid-19 ,2020-03-08,13:41:45+00:00,https://twitter.com/acetylpolinn/status/1236648301824364547
COVID-19 resistant shuta,2020-03-08,13:38:29+00:00,https://twitter.com/jirehtamse/status/1236647480508350466
Dun sa mga taong di mapigilan magtravel abroad sa gitna ng worlwide epidemic(COVID-19)sa ano mang rason nio.Sana Naman pag sinabing 14days selfquarantine.Even w/out signs&amp;symptoms.sana naman sumonod kayo!yung iba nasa gimik agad!WAG NIO iRISK BUHAY NG IBANG TAO! BE RESPONSIBLE!,2020-03-08,13:18:15+00:00,https://twitter.com/JayZonized/status/1236642386589044736
Natatakot ako pumasok dahil sa Covid-19 ,2020-03-08,13:17:45+00:00,https://twitter.com/iamlicer/status/1236642263347814400
Eto ang sagot para maiwasan ang covid. ,2020-03-08,13:06:09+00:00,https://twitter.com/renzvgarcia/status/1236639340396077057
Hindi lang naman bansa nila apektado ng ncov. Halod buong mundo pero wala pa kong nakikitang ganun kabayolente sa mga chinese. Tao din naman mga iyan.,2020-03-08,13:01:46+00:00,https://twitter.com/ycelounge/status/1236638240309821441
Covid is waving,2020-03-08,12:52:30+00:00,https://twitter.com/lmabelardo/status/1236635906942971905
Covid-19 is uprising I am so scared. They even suspend class for it,2020-03-08,12:46:06+00:00,https://twitter.com/WarrenGenuine/status/1236634295134875648
"#WalangPasok for tomorrow, March 9, 2020, due to threat of COVID-19. ALL LEVELS • Trinity University of Asia • Navotas • San Juan • Marikina (until March 11) • Pasay City (until March 10) • Cainta, Rizal (until March 10) • Taytay, Rizal Source: ABSCBN News",2020-03-08,12:37:31+00:00,https://twitter.com/DonBuenvenida/status/1236632136683143169
"#WalangPasok in ALL LEVELS due to COVID-19 precautionary measures for tomorrow, March 9, 2020 (Monday) until March 10, 2020 (Tuesday). - Pasay City Source: @updicitynews ",2020-03-08,12:35:42+00:00,https://twitter.com/DonBuenvenida/status/1236631677176180737
paduraan nyo nga sa presidente nyo yung COVID baka sakaling mawala,2020-03-08,12:28:44+00:00,https://twitter.com/CHUKUKUN/status/1236629925647413248
Super behhh was just thinking at least mamamatay covid nito huhu pero ang init talaga,2020-03-08,12:27:40+00:00,https://twitter.com/vncblz/status/1236629655890710531
The COVID never bother you anyway.,2020-03-08,12:18:23+00:00,https://twitter.com/DyackOpOlTreyds/status/1236627321768955904
Good practices to prevent the spread of #COVID19. Excerpts from the #DZMM Red Alert program this morning. #NCOV #HazardsInMinutesSeries #UPRI #TwitterUniversity #CreativeCommonsLicense #OpenData High resolution infographic available at https://youtu.be/hR7JaOyRFlw,2020-03-08,12:16:07+00:00,https://twitter.com/nababaha/status/1236626752346021889
"Never ka naman talaga nag grocery sa BGC. Dinamay mo pa NCOV, char",2020-03-08,12:11:12+00:00,https://twitter.com/nursebienny/status/1236625515164790784
"The state’s condition is not good due to the COVID-19. This concerns the health of the people around the globe most especially our fellow countrymen. Despite this situation, remember God is alive! let us remain calm, pray for peace and for grace that everything will be alright.",2020-03-08,11:37:52+00:00,https://twitter.com/Julo_Santos/status/1236617126548361217
"Mareng Nancy is one of my fave glow-ups of all-time. From nag-OJT sa opis ni big daddy to competent lawmaker real quick. || Binay to PCOO: Prioritize COVID-19 info drive, don&amp;#8217;t waste time on Europe roadshow https://newsinfo.inquirer.net/1238430/binay-to-pcoo-prioritize-covid-19-info-drive-dont-waste-all-your-time-in-europe-roadshow via @inquirerdotnet",2020-03-08,11:37:31+00:00,https://twitter.com/fetweet/status/1236617037889208321
"Pwes, magsagawa ng malawakang jakulan para maiwasan ang COVID-19. ",2020-03-08,11:30:49+00:00,https://twitter.com/RykkQE/status/1236615349404983296
Save us from Covid-19. #covid2019 https://www.instagram.com/p/B9eDT7wHyos/?igshid=1uhjme68wwvjr,2020-03-08,11:04:52+00:00,https://twitter.com/COCOhernandez/status/1236608821767929856
Work from home was activated due to the recent NCOV threat sa BGC. I just love how our company cares about their people Please be safe everyone. Practice and observe extreme caution. Wear mask and bring alcohol at all times ,2020-03-08,10:57:42+00:00,https://twitter.com/ynajimenezz/status/1236607016832925696
Covid-19 bawal. Ka umuwi dito mag quarantine ka jan,2020-03-08,10:47:58+00:00,https://twitter.com/clairety_p/status/1236604566663118849
Bakit walang pasok? Covid sanitation keme. Haha,2020-03-08,10:46:37+00:00,https://twitter.com/zaido622/status/1236604229046824962
"Intayin pa ata magkaroon ng case ng ncov dito sa manila bago mag suspend,, sad #COVID2019 #WalangPasok",2020-03-08,10:40:31+00:00,https://twitter.com/jamaichaAnn/status/1236602691498975235
Mukhang mamomove ang boards dahil kay Covid-19. ,2020-03-08,10:35:09+00:00,https://twitter.com/iamjohngilbert/status/1236601340014374914
So narealize ko lang na yung dream ko na maging pokemon master ay hindi na talaga mangyayare dahil sa ncov na yan. Di ko na matatravel ang earth.,2020-03-08,10:29:58+00:00,https://twitter.com/VictorSebilya/status/1236600038354063361
"Sa kanila na yan, baka may nCov pa ang pera nila. ",2020-03-08,10:21:21+00:00,https://twitter.com/claudiopoy/status/1236597868334428161
Siguro walang mag aalay lakad ngayong year dahil sa COVID-19 ,2020-03-08,09:54:36+00:00,https://twitter.com/Ohw_quinn/status/1236591135591501824
Pls naman ncov stop na ng makauwi na asawa ko ,2020-03-08,09:52:40+00:00,https://twitter.com/YGFAMILYOFC1/status/1236590652189634562
Gala ng gala my ncov! Haha,2020-03-08,09:48:49+00:00,https://twitter.com/chuckigun94/status/1236589680172269568
Kinabahan ako sa announcement. Akala ko ititigil game dahil sa COVID-19.,2020-03-08,09:44:06+00:00,https://twitter.com/jeromepelaez/status/1236588493272264704
Taena nakakatakot sumama kay Brian baka may Ncov un,2020-03-08,09:41:33+00:00,https://twitter.com/YhaniGAGA/status/1236587853640912896
"#WalangPasok for tomorrow, March 9, 2020 | due to threat of COVID-19. ALL LEVELS • Manila Tytana Colleges • Trinity University of Asia • Navotas • San Juan • Marikina (until March 11) • Cainta, Rizal (until March 10) • Taytay, Rizal Updated as of 3/8/2020 (5:40PM)",2020-03-08,09:41:07+00:00,https://twitter.com/DonBuenvenida/status/1236587743863402496
"#WalangPasok in ALL LEVELS due to COVID-19 precautionary measures for tomorrow, March 9, 2020 (Monday) until March 11, 2020 (Wednesday). - Marikina City Source: DZBB Super Radyo ",2020-03-08,09:38:38+00:00,https://twitter.com/DonBuenvenida/status/1236587118433988608
Uubo sana ako kaso naalala ko nasa loob pala ako ng LRT tas baka isipin ng mga nakasakay may COVID-19 ako Hahahaha bigla akong nahiya. Tiis tiis nalang tuloy,2020-03-08,09:34:05+00:00,https://twitter.com/oeieaiaa/status/1236585972298440705
you feel pretty pero baka may covid 19 ka na what a way for the universe to balance things out huh,2020-03-08,09:33:32+00:00,https://twitter.com/pencylucero/status/1236585836381999104
Hahahhahahhaha ang dami kasing nagrereklamo sa init e. mainam nga yan para mamatay si ncov,2020-03-08,09:24:57+00:00,https://twitter.com/cherishanneee/status/1236583674163822594
Please make this as a preparation for the COVID-19 ,2020-03-08,09:22:53+00:00,https://twitter.com/itsmemaronlei/status/1236583156884606977
Most grade 6 graduating classes have taken their final exams & honors lists finalized. Here in @mayormelaguilar @pinas_city #GreenestCleanest #LPC imagine 22 schools X abt 9-10 sections @40 students. Do the math how many will sit thru graduation rites at Verdant venue? #COVID ,2020-03-08,09:04:55+00:00,https://twitter.com/molavefinds/status/1236578635789660161
"We never wish for anyone to get sick. But this shows how no one is completely safe. That insecurities and risks like COVID-19 will not spare you based on your political leanings. Thus, if the leaders fail, we all fail, even if you are a staunch defender of their works. ",2020-03-08,08:59:06+00:00,https://twitter.com/ProfLouie/status/1236577170018971648
"If ever na issuspend bukas, wala ng COVID-19 sa tuesday? chour",2020-03-08,08:33:47+00:00,https://twitter.com/jirehtamse/status/1236570800250966017
Lol mas nauuna pa nalalaman ng local citizens kung sino infected ng Ncov dahil sa chika before i announce ng DOH. Hays ewan ko ba.,2020-03-08,08:30:49+00:00,https://twitter.com/shainaxhernando/status/1236570053929127937
"VP Leni Robredo calls on the gov’t to be transparent amid the local transmission of COVID-19. “Hindi natin alam kung may underreporting, pero mahalaga rin na maipahayag sa tao na transparent talaga iyong pamahalaan.”",2020-03-08,07:34:31+00:00,https://twitter.com/kim_badbadon/status/1236555883183632385
New suspected COVID-19 carrier recorded in Quezon https://newsinfo.inquirer.net/1238327/new-suspected-covid-19-carrier-recorded-in-quezon via @inquirerdotnet,2020-03-08,07:23:07+00:00,https://twitter.com/DragonTaipan/status/1236553014963392513
GUSTO KONG LUMABAS AT MAGPAWAX AT MAGPALINIS NG NAILS KASO NATATAKOT AKO GAWA NG COVID. HAY.,2020-03-08,07:20:05+00:00,https://twitter.com/bellakilla__/status/1236552251759448064
"#WalangPasok for tomorrow, March 9, 2020 | Monday | due to precautionary measures to COVID-19. ALL LEVELS • Manila Tytana Colleges • Trinity University of Asia • Navotas City • San Juan City • Cainta, Rizal (until March 10) • Taytay, Rizal Updated as of 3/8/2020 (3:10PM)",2020-03-08,07:15:16+00:00,https://twitter.com/DonBuenvenida/status/1236551038108200961
"#WalangPasok in ALL LEVELS due to COVID-19 precautionary measures for tomorrow, March 9, 2020 (Monday). - San Juan City Source: Mayor Francis Zamora FB post ",2020-03-08,07:14:19+00:00,https://twitter.com/DonBuenvenida/status/1236550801595617281
"#WalangPasok for tomorrow, March 9, 2020 | Monday | due to precautionary measures to COVID-19. ALL LEVELS • Manila Tytana Colleges • Trinity University of Asia • Navotas City • Cainta, Rizal (until March 10, 2020) • Taytay, Rizal Updated as of 3/8/2020 (3PM)",2020-03-08,07:09:35+00:00,https://twitter.com/DonBuenvenida/status/1236549610824273920
"#WalangPasok in ALL LEVELS due to COVID-19 precautionary measures for tomorrow, March 9, 2020 (Monday). - Trinity University of Asia Source: CNN Philippines ",2020-03-08,07:08:58+00:00,https://twitter.com/DonBuenvenida/status/1236549454804606976
Parang gusto ko matuloy na hindi yung unlock in mnl sa April 25 huhu idk anymore hassle ng ncov na ‘to talaga eh. BUT I BADLY WANNA SEE YOU BOYS @Stray_Kids,2020-03-08,07:04:40+00:00,https://twitter.com/parkmeimjaebum/status/1236548370610544640
"hindi pala kawork, bobo ng chismosa samen e,,, iba iba kwento pero medyo relate naman sia.. isa lang pala kinuha kase intern nurse daw sia dun sa hospital na kung saan nakaadmit ung pasyente na nagpositive ng ncov++ ",2020-03-08,06:59:13+00:00,https://twitter.com/fatimaescasinas/status/1236546998603370497
"Sharing this info. To sum it up, the viral message regarding COVID-19 was not issued by the UNICEF. Most of the claims are either false or unverified. ",2020-03-08,06:17:02+00:00,https://twitter.com/eugene_arcay/status/1236536385193963521
Covid 19 has reached both near our residence and work place and so we’re now compelled to wear mask when in crowded public areas and only to go out when necessary. We pray that God’s… https://www.instagram.com/p/B9dlcrCHG_DpWVGZveCXuuz0QpQT0dYMRQcDX40/?igshid=lk8zx3c5g571,2020-03-08,06:16:32+00:00,https://twitter.com/dmoniqueako/status/1236536259125878784
ang sarap na pumunta ng beach & wear your summer outfits pero lam mo yun? may ncov lang naman everywhere pucha sige ,2020-03-08,06:16:23+00:00,https://twitter.com/triciuuuh/status/1236536221066657793
Just read an article regarding coronavirus exposé and nakakatakot pala talaga siya ,2020-03-08,06:12:39+00:00,https://twitter.com/WayneTababoy/status/1236535282452725762
"With all the news surrounding COVID-19, the best prevention will always be knowledge &amp; preparation. Keep these tips in mind for your family! ",2020-03-08,06:11:10+00:00,https://twitter.com/PLDTHome/status/1236534908916346880
May gusto akong itweet abt ncov pero di ko maorganize thoughts ko so wag na lang haha,2020-03-08,06:00:56+00:00,https://twitter.com/yogibenj/status/1236532332820975617
usto ko pumunta ng market kaso bwct na ncov nayan,2020-03-08,05:37:07+00:00,https://twitter.com/takkashima/status/1236526341161242624
Baliw bawal HAHAHAHAHAH KUNG PWEDE LANG POTANGINA TALAGA! MAY RULES KASI SILA DAHIL SA NCOV,2020-03-08,05:34:20+00:00,https://twitter.com/suppasitkaath/status/1236525638187507712
"#WalangPasok for tomorrow, March 9, 2020 | Monday | due to precautionary measures to COVID-19. ALL LEVELS • Manila Tytana Colleges • Navotas City • Cainta, Rizal (until March 10, 2020) • Taytay, Rizal Updated as of 3/8/2020 (1PM)",2020-03-08,05:17:06+00:00,https://twitter.com/DonBuenvenida/status/1236521300270542852
Postponed na naman yung Science week dahil sa COVID-19. Sige back to being a student muna. ,2020-03-08,05:14:27+00:00,https://twitter.com/rrmclngn/status/1236520634508705792
"#WalangPasok in ALL LEVELS due to COVID-19 precautionary measures for tomorrow, March 9, 2020 (Monday). - Manila Tytana Colleges Source: Manila Tytana Colleges FB post ",2020-03-08,05:11:09+00:00,https://twitter.com/DonBuenvenida/status/1236519804124577792
"hindi ko alam kung ikakatuwa ko ung init, para mamatay agad ung covid, or ikaiinis ko lagkitan nanaman ang pakiramdam.. ",2020-03-08,04:43:21+00:00,https://twitter.com/jhoane_3/status/1236512807396368385
Sana yung lagnat ko tuluyang naging ncov nalang para nawala na ko sa mundo,2020-03-08,04:30:59+00:00,https://twitter.com/msvkooklulu/status/1236509694488760320
House Majority Leader and Leyte 1st district Rep. Martin Romualdez: Lakas-Christian Muslim Democrats (CMD) political party expresses its solidarity with the Chinese people and its government as they lead efforts to contain the global spread of the COVID-19.,2020-03-08,04:10:19+00:00,https://twitter.com/kim_badbadon/status/1236504494357098497
"More transparency Sana from the govt Re covid-19 situation. At the same time, people should be more aware na if they’re showing symptoms eh magpatest na. Wag na isipin na Kesyo ma-quarantine and all. Forest Vs trees kumbaga.",2020-03-08,04:01:22+00:00,https://twitter.com/iamsvpine/status/1236502243504873472
May ncov parin pala,2020-03-08,04:01:04+00:00,https://twitter.com/happieeey/status/1236502169152417793
Akala ko wala na yang NCOV na yan,2020-03-08,03:57:37+00:00,https://twitter.com/iammattmatt_/status/1236501298578477056
11:10AM - Ghost town ang Alabang Town due to COVID-19 scare? – at Alabang Town Center Parking,2020-03-08,03:26:48+00:00,https://twitter.com/neilenore/status/1236493543411036160
Wala nang chief compliant na cough kasi magiging possible differential Covid (?),2020-03-08,03:23:44+00:00,https://twitter.com/RafIsAFunGuy/status/1236492771285823488
PCP Official announcement on COVID-19 and the 50th Annual Convention ,2020-03-08,03:19:53+00:00,https://twitter.com/pcp1953/status/1236491804859457537
"Gagu hiling ko lang this 2020 kahit di nako makatravel outside dahil sa covid na yan, basta magkanew music yung @shesonlysixteen ",2020-03-08,03:04:10+00:00,https://twitter.com/dyozalyl/status/1236487849702068226
"Supposedly Today is my flight to seoul, my first trip to Korea kaso things happen so we canceled it Abot kamay na kita eh, NCOV sana matapos ka na ",2020-03-08,03:00:39+00:00,https://twitter.com/HoeLen031/status/1236486962522939392
Tuloy parin ata fieldtrip namin. Covid-19 who??,2020-03-08,02:57:21+00:00,https://twitter.com/lyzzacoleen/status/1236486133682335745
What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China? https://infographics.channelnewsasia.com/covid-19/map.html via @ChannelNewsAsia,2020-03-08,02:57:14+00:00,https://twitter.com/kirstin510/status/1236486101939810310
More handwashing tips. #COVID ,2020-03-08,02:48:16+00:00,https://twitter.com/ceciledoc/status/1236483847660826624
"have a peaceful Sunday Juanbies. Need natin yan especially with the Covid scare worldwide these days. Para din di tayo gala ng gala ng walang katuturan miski walang tulog hala layas, kasi walang peace pala sa puso Peace ",2020-03-08,02:47:42+00:00,https://twitter.com/bie119/status/1236483702995050499
Weekend work w/ Covid - 19,2020-03-08,02:45:49+00:00,https://twitter.com/carlotumbaga21/status/1236483230070534144
"NCOV POSITIVE IN CAINTA, RIZAL!! INGAT ANG LAHAT NG MGA BUMABYAHE!! ",2020-03-08,01:44:03+00:00,https://twitter.com/justinelycalugs/status/1236467688265773056
The ncov is now here in Cainta. Pls pray for Cainteños safety. #PrayForCainta #nCoV2019 #safetymeasure,2020-03-08,01:42:58+00:00,https://twitter.com/dncdyn/status/1236467412318355456
So yun indi muna tayo lalabas ng bahay dahil sa lintik na covid yan,2020-03-08,01:40:16+00:00,https://twitter.com/andreifillon_18/status/1236466734879531008
Hahahahaha sinasalubong lang ang ncov tangina ako na maghahanap ng solusyon ,2020-03-08,01:36:32+00:00,https://twitter.com/viincentangeloo/status/1236465795200237568
I misss you too Lubelle :’> hope your fine. Stay safe from COVID,2020-03-08,01:12:30+00:00,https://twitter.com/enzodeocales/status/1236459745273245699
That Ncov in bgc is giving me a lot of anxiety ,2020-03-08,00:53:18+00:00,https://twitter.com/ralphmanila/status/1236454915406352384
Sana tamaan nalang ako ng ncov para patay agad,2020-03-08,00:43:17+00:00,https://twitter.com/IamTintin2000/status/1236452391899127810
"KEEP PRAYIN GUYS, WALANG IMPOSIBLE KAY LORD, COVID 19 LANG YAN KEEP SAFE AND HEALTHY",2020-03-08,00:07:41+00:00,https://twitter.com/aubreyiaguilar/status/1236443436242231296
Walang pasok ang knee jerk solution? Seguro naman may mga hakbang ng ginawa ang DEPED para sa pag kalat ng kaalaman tungkol sa COVID?,2020-03-07,23:54:28+00:00,https://twitter.com/DominoG/status/1236440107701260288
"Ako po ay isang manggagamot na nagsusulong ng “evidence-based medicine”. Naniniwala lamang ako sa mga COVID-19 updates, pahayag at rekomendasyon mula sa website at opisyal na social media accounts ng World Health Organization (WHO) at Department of Health (DOH). ",2020-03-07,23:31:33+00:00,https://twitter.com/CapituloObGyne/status/1236434339761500160
Lord naman wag ganun sana wala ng mahawa sa covid 19 please pangbirthday mo na sakin yung mawala lang yun,2020-03-07,23:25:39+00:00,https://twitter.com/Shihlahh/status/1236432858295623680
I want to take my babies with us when we hear mass and take them to the mall but I don’t want to risk their health. Fck COVID-19 is really scaring the sht out of me; I’d lock my family inside the house if I could ,2020-03-07,22:53:56+00:00,https://twitter.com/DendenSotto/status/1236424876858019840
DOH may be ‘underreporting’ on COVID-19 – Lacson https://newsinfo.inquirer.net/1238230/doh-may-be-underreporting-on-covid-19 Matagal na kayo niloloko ng DOH now nyo lang napansin na under reporting mga data ng DOH while the rest of the world are panicking for the daily rise of NCov19,2020-03-07,20:31:06+00:00,https://twitter.com/DragonTaipan/status/1236388929823096832
"After reading a pic for covid awareness, I ended up sending it to cristina!! Like wtf mag-iingat kang putangina ka mahal na mahal kita ",2020-03-07,18:21:16+00:00,https://twitter.com/neeneeth16/status/1236356257692258304
COVID-2019-Kiss-Landi ,2020-03-07,18:09:53+00:00,https://twitter.com/Popoygee/status/1236353391837638656
Nalulungkot at naiiyak lang ako kay Fluke. I think yung FM sa Myanmar yung first FM niya sana sa tagal na niya sa industry. Tapos hindi pa siya natuloy due to NCOV. ,2020-03-07,18:03:43+00:00,https://twitter.com/perthylicious/status/1236351839760613376
AMANG HESUS NAZARENO AT BIRHEN NG ANTIPOLO AY TULUNGAN MO KAMI PARA SA KAGALINGAN NG MGA MAY SAKIT TULAD NG NCOV AT COVID-19 NA HUWAG MAKAHAWA SA IYO. #BantayNCOV #BantayCOVID19 #HesusAtInangMariaTulunganMoKami #NCOV #COVID19,2020-03-07,16:55:58+00:00,https://twitter.com/TheGreatOfRands/status/1236334789776396289
"If you read the letter, it precisely recommended that a state of emergency be declared once local transmission HAS BEEN CONFIRMED, which only occurred on the 6th case of COVID-19, and not during the first 3. So DOH already set up a possible scenario with action plan since Feb 21. ",2020-03-07,16:54:12+00:00,https://twitter.com/miggyvmd/status/1236334343640895488
"teh yung opportunity nina Ian, Jceeboy, Echo, at Kenji, after ng Jr. Nba tapos icacancel yung fiba? aaah punyetang ncov nakakasira ng mood",2020-03-07,16:53:29+00:00,https://twitter.com/eastsidevibesss/status/1236334164279832577
HELP US JESUS AND MAMA MARY AND DON’T SPREAD THE SICKNESS FOR THE COVID-19 IN THIS COUNTRY AND HEAL US TODAY. #JesusHeals #NCOV #COVID19 #LordHealOurLand #HesusTulunganMoKami #BantayNCoV #BantayCOVID19 #JesusAndMamaMarySavesUs #GodHealUsToday.,2020-03-07,16:44:45+00:00,https://twitter.com/TheGreatOfRands/status/1236331968700153856
Jesus and Mother Mary save us for the Philippines was stop the threat for the COVID-19 in this country and help us was not abandoned for the sickness and heal us today. #COVID19 #NCOV #JesusHealUs #BantayCOVID19 #BantayNCOV #HesusTulunganMoKami,2020-03-07,16:41:13+00:00,https://twitter.com/TheGreatOfRands/status/1236331079004389376
Kaso may ncov here,2020-03-07,15:55:16+00:00,https://twitter.com/andreifillon_18/status/1236319512514850816
"One thing that I’m afraid of, is for our economy to handle this event if time comes that this fckn covid gets worst. ",2020-03-07,15:53:33+00:00,https://twitter.com/Kryz_Evecent/status/1236319081344552965
"Grabe, sunod-sunod ung case ng COVID-19 sa Princess Cruises ",2020-03-07,15:45:44+00:00,https://twitter.com/janellenavalta/status/1236317114224357376
"PRAY FOR RIZAL, NCOV POSITIVE IN CAINTA RIZAL ",2020-03-07,15:41:45+00:00,https://twitter.com/prncss_Arh2/status/1236316111206895619
Pray for the world amid covid 19. ,2020-03-07,15:12:39+00:00,https://twitter.com/leee_yoww/status/1236308787843063810
"Amidst the COVID-19 issue worldwide and DOH raising #COVID19 Philippines alert to Code Red -- here’s a little something for you guys to enjoy (at home, where it is safe and HOPEFULLY clean). Please like the video and subscribe to my channel!!",2020-03-07,15:11:53+00:00,https://twitter.com/weesart/status/1236308596373110786
May NCOV na San Juan at ang malupit sa Greenhills pa mismo kung saan ako maglalaro jusko lord. Well kung time mo na time mo na talaga. It is what it is.,2020-03-07,15:01:46+00:00,https://twitter.com/bartnextdoor/status/1236306049470042113
"Passed through the building of Deloitte Philippines, the Taguig-based firm that confirmed one of its employees as positive for COVID-19. The firm said it has taken necessary precautions to address the situation. @cnnphilippines – at Deloitte Philippines",2020-03-07,14:59:48+00:00,https://twitter.com/jmnualla/status/1236305554982572032
"So dahil wala akong work from home access dahil wala kaming wifi sa bahay, mukhang covid-19 talaga ang papatay sa akin. Wow. ",2020-03-07,14:56:56+00:00,https://twitter.com/mahnaipo/status/1236304835458170881
Watching @CNN Global Town Hall on COVID-19. Very informative!,2020-03-07,14:55:04+00:00,https://twitter.com/itsmepoljohnb/status/1236304365255716865
 so much in love with own sons and faithfully faithful to faithful soulmate fiancé Pablo Gonzalez • Holy good Godly Covid-19 free Saturday Roman Catholic Mass Praise and Worship night at Amvel – at EL SHADDAI International House of Prayer,2020-03-07,14:51:32+00:00,https://twitter.com/LeilahniB/status/1236303476663021574
... ⁿᵒᵗ ᵗʰᵉ ᵒⁿᵉ ʷʰᵉʳᵉ ˢᵒᵐᵉᵒⁿᵉ ᵍᵒᵗ ⁿᶜᵒᵛ,2020-03-07,14:42:25+00:00,https://twitter.com/ckgvertucio/status/1236301179472105473
HAHAHA NCOV lang yan,2020-03-07,14:25:14+00:00,https://twitter.com/joshuapedregosa/status/1236296857891954700
Its Safe kaya syempre hahawak ka sa Telescope then un isa hahawak din di ko naman sinasabi na un isa na hahawal ay infected sa #Covid Pero meron Sana Alcohol para kahit paano yun germs ay maiwasan :),2020-03-07,14:05:32+00:00,https://twitter.com/MrPepsiLLas/status/1236291896911089667
"Art. III, Section 7 “The right of the people to information on matters of public concern shall be recognized” Pero bakit parang may tinatago ang DOH sa atin? Paalala ko lang po, karapatan ng bawat Pilipino ang malaman ang katotohanan tungkol sa NCOV!",2020-03-07,13:54:02+00:00,https://twitter.com/RoelLibunao/status/1236289004871409669
"Haha, sobrang bilib ako sa mga tunay na lalakeng hindi naghuhugas ng kamay pagkatapos umihi bago magkaroon ng covid-19, AT PATULOY PA RIN NA HINDI NAGHUHUGAS NGAYON. Rak en rol!!! ",2020-03-07,13:32:49+00:00,https://twitter.com/tikbalang/status/1236283665417564161
Nung napagusapan yung covid-19 kinabahan ako nakaka-alarma sya we need to take care of our health and of course prayer. Sama natin sa prayer natin everyday.,2020-03-07,13:32:33+00:00,https://twitter.com/ashleeeyhalsey/status/1236283599034277889
"#WalangPasok due to the possible threat of COVID-19 as a precautionary measures. ALL LEVELS • NAVOTAS CITY (on March 9, 2020) • TAYTAY, RIZAL (on March 9, 2020) • CAINTA, RIZAL (on March 9 - 10, 2020) Source: ABSCBN NEWS | Update as of 9PM",2020-03-07,13:29:36+00:00,https://twitter.com/DonBuenvenida/status/1236282855048675334
I pray that COVID-19 be eradicated and may health be restored for those who are inflicted.,2020-03-07,13:08:38+00:00,https://twitter.com/SPENCERTIFIED/status/1236277579201384451
Hahaha. Omg may nCov ayy,2020-03-07,12:50:53+00:00,https://twitter.com/GenesitKUN/status/1236273113853132802
Naku wag nyo na ituloy pau. Thriving ang ncov sa cold places. ,2020-03-07,12:46:54+00:00,https://twitter.com/Asiandramastoke/status/1236272108881113088
Kinakabahan ako huminga feelinh ko may ncov na ung air HAHAHAHHA – at Ninoy Aquino International Airport (MNL) Terminal 3,2020-03-07,12:45:56+00:00,https://twitter.com/isugh_/status/1236271867289153540
PETITION TO DECLARE PERSONA NON GRATA KAY COVID 19 SA EAST. kick that bitch out.,2020-03-07,12:44:29+00:00,https://twitter.com/DirekJPlnc/status/1236271499943628800
Condo condo muna hahaha may ncov haha,2020-03-07,12:24:37+00:00,https://twitter.com/JerickChristian/status/1236266502732431360
Keep safe satin guyss!! Meron na daw positive sa NCOV sa cainta ,2020-03-07,12:03:38+00:00,https://twitter.com/Tiampion17/status/1236261219763273729
Abeyasinghe said that unconfirmed reports said that 6 of 21 persons aboard MV Grand Princess who tested positive for COVID-19 are Filipinos.,2020-03-07,12:00:03+00:00,https://twitter.com/kim_badbadon/status/1236260321175547904
nCov?,2020-03-07,11:50:57+00:00,https://twitter.com/nikodaks_collab/status/1236258028732596228
FYI about COVID-19... Always keep safe. @Las Piñas https://www.instagram.com/p/B9bluzppfeO/?igshid=1j4gui471bqf4,2020-03-07,11:41:06+00:00,https://twitter.com/_riajazmine_/status/1236255552822362112
"Gawan ninyo ng mabilisang aksyon yan!!!!! You serve the public, ano makikipag chikahan ka at kukunin mo ang contact details ko???!!!! Ngayon pa na nag code red ang covid, ngayon pa talaga kayo makikisabay...bilisan ninyo ying sa commonwealth, perwisyo kayo!!!!",2020-03-07,11:34:48+00:00,https://twitter.com/pattyuytipsy/status/1236253967455105030
