tweet,from_GOT3,link,author_id,created_at,geo_name,geo_id,retweeters,public_metrics
"I was told a ketogenic diet improves the immune system, thus a good incentive in fighting ncoV.","I was told a ketogenic diet improves the immune system, thus a good incentive in fighting ncoV.",https://twitter.com/PeterPanFlies/status/1223518742627282944,[127157137],2020-02-01T08:09:34.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
@sejoalzir @serrano_rene It's not about the dining culture and habits. There is no proof that this is the cause of the nCoV. I still believe the cause is the chinese govt biological warfare programs.,It’s not about the dining culture and habits. There is no proof that this is the cause of the nCoV. I still believe the cause is the chinese govt biological warfare programs.,https://twitter.com/rsgabitan/status/1223454285670666240,[1702755768],2020-02-01T03:53:27.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Spectators in the #AustralianOpen Rod Laver arena undeterred by ncoV, without face masks. Absence of hysteria-peddling agents in Melbourne?","Spectators in the #AustralianOpen Rod Laver arena undeterred by ncoV, without face masks. Absence of hysteria-peddling agents in Melbourne?",https://twitter.com/PeterPanFlies/status/1223452876334223360,[127157137],2020-02-01T03:47:51.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
@nbvneverquits Informing people that nCoV is less fatal is not downplaying its seriousness. That’s called EDUCATING the people about the real state of affairs on this virus.,Informing people that nCoV is less fatal is not downplaying its seriousness. That’s called EDUCATING the people about the real state of affairs on this virus.,https://twitter.com/Mother_Sith/status/1223447177898287104,[1677504066],2020-02-01T03:25:12.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 2, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}"
"Sabi ng pinsan ko, hindi kaya Bad-karma na ng bad chinese people ang Ncov. 
I ask why did you say so 
And sabi nya, diba sakanila nag mumula yung mga fake na bagay like plastic rice, plastic noodles, plastic egg, plstc repolyo etc.","Sabi ng pinsan ko, hindi kaya Bad-karma na ng bad chinese people ang Ncov. I ask why did you say so And sabi nya, diba sakanila nag mumula yung mga fake na bagay like plastic rice, plastic noodles, plastic egg, plstc repolyo etc.",https://twitter.com/marjohnlachica/status/1223442662973247488,[841820946436579329],2020-02-01T03:07:15.000Z,"Pilar, Rehiyon ng Gitnang Luzon",014cd172239f17bd,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"@thiskennethbe Eh baket kase pinagpipilitan nyo ang chinese travel ban eh hindi nga yan ang immediate solution. Juskorudy. Ncov has low fatality rate, less infectious than TB, and our first case came from HK, not China. Admit it, u just lurveee someone to blame. Kayo ang cause ng paniccc!!","Eh baket kase pinagpipilitan nyo ang chinese travel ban eh hindi nga yan ang immediate solution. Juskorudy. Ncov has low fatality rate, less infectious than TB, and our first case came from HK, not China. Admit it, u just lurveee someone to blame. Kayo ang cause ng paniccc!!",https://twitter.com/alexanderduca/status/1223246385408925697,[100751871],2020-01-31T14:07:19.000Z,"Lungsod ng Antipolo, Rehiyon ng CALABARZON",00bcaba837867882,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"How to protect yourself from NCov:

1. Wash/Discinfect your hands properly.
2. Wear face masks in crowded place.
3. Vote Wisely next election.

#ncovph #coronavirusPH #CoronavirusOutbreak 
#ncovph #nCoV #nCoV2019 #coronavirus",How to protect yourself from NCov: 1. Wash/Discinfect your hands properly. 2. Wear face masks in crowded place. 3. Vote Wisely next election. #ncovph #coronavirusPH #CoronavirusOutbreak #ncovph #nCoV #nCoV2019 #coronavirus,https://twitter.com/jmnfrncsco/status/1223239172057530368,[900324802283528192],2020-01-31T13:38:39.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Wear mask. Do not wear mask. 
Basta mag-hugas lagi ng kamay &amp; stay hydrated! 

Refrain from spreading hate also lalo na sa country of origin of patient zero. #CoronavirusOutbreak #nCoV",Wear mask. Do not wear mask. Basta mag-hugas lagi ng kamay & stay hydrated! Refrain from spreading hate also lalo na sa country of origin of patient zero. #CoronavirusOutbreak #nCoV,https://twitter.com/SantosDonnieG/status/1223239157222268928,[35383582],2020-01-31T13:38:36.000Z,"Lungsod ng Taguig, Pambansang Punong Rehiyon",01be2d58751929bc,[1538517457],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
"Sana gawin ni Duts versus nCoV yung same strategy versus Taal.

Ihian niya yung virus. 

Tapos kainin niya yung laway at cough and sneeze droplets ng mga infected.",Sana gawin ni Duts versus nCoV yung same strategy versus Taal. Ihian niya yung virus. Tapos kainin niya yung laway at cough and sneeze droplets ng mga infected.,https://twitter.com/gabemercado/status/1223210566077911040,[1087621],2020-01-31T11:44:59.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[1973607324 403231734 742116157927264256 1004001883877400576 303466213 1132848980088328193 994294748 881868844909813761 3660105673 267681470 1002910851257384961 3636258980 1090561393365938178 300670467 725205499428229120 370687078 4299546732 286458734 269735534 1067310843216330752 1006230071806447616 1052012407919280128 38139419 74094102 943923561512816640 18360591 58213260 2872306747 55161512 20841570 4184166614 61941181 1421927148 26194850],"{'retweet_count': 39, 'reply_count': 2, 'like_count': 151, 'quote_count': 5}"
instead sisihin nyo goverment natin na di agad nag ban ng flights. at di agad umaksyon nung inaanounce na may nCOV. and if naka face mask naman and laging nagaalcohol or naghuhugas ng kamay i think ok naman?? nasa hangin ba virus ewan di q pa sure HAHSHAHA,instead sisihin nyo goverment natin na di agad nag ban ng flights. at di agad umaksyon nung inaanounce na may nCOV. and if naka face mask naman and laging nagaalcohol or naghuhugas ng kamay i think ok naman?? nasa hangin ba virus ewan di q pa sure HAHSHAHA,https://twitter.com/h0ellyiannx/status/1223205863218761729,[905472058108162048],2020-01-31T11:26:18.000Z,"Lungsod ng Caloocan, Pambansang Punong Rehiyon",00ed6f0947c230f4,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Ang laking tulong talaga ng Face Mask bukod sa proteksyon sa NCOV natatakpan na ang bibig ng mga TSISMOSA!,Ang laking tulong talaga ng Face Mask bukod sa proteksyon sa NCOV natatakpan na ang bibig ng mga TSISMOSA!,https://twitter.com/KitSherwinCruz/status/1223203757694939137,[64673180],2020-01-31T11:17:56.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[220619162 1000619393674493954 3803089345 1131180586683576320 891172998471761920 3266908368 1154211882103795712 459069506 2688839551 2783678167 1184756427665084417],"{'retweet_count': 12, 'reply_count': 7, 'like_count': 60, 'quote_count': 0}"
"Pota.. Di ako pinasakay ng bus kanina. Sabi nung konduktor ""bawal chinese dito"". Gahd muka ba akong chinese?! Coronavirus pa more! Huhu. Mag-MRT nako!! Eto na.","Pota.. Di ako pinasakay ng bus kanina. Sabi nung konduktor ""bawal chinese dito"". Gahd muka ba akong chinese?! Coronavirus pa more! Huhu. Mag-MRT nako!! Eto na.",https://twitter.com/joeymdl/status/1223199649550307328,[145563586],2020-01-31T11:01:37.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"So someone told me na mas okay daw gamitin ang face mask than N95 mask kasi pati ""daw"" sa eyes pwedeng pumasok yung corona virus. If you want to correct me on this please enlighten me, sinabi lang din kasi sya saken but still please wear mask ALL THE TIME #ncovph #coronavirus","So someone told me na mas okay daw gamitin ang face mask than N95 mask kasi pati ""daw"" sa eyes pwedeng pumasok yung corona virus. If you want to correct me on this please enlighten me, sinabi lang din kasi sya saken but still please wear mask ALL THE TIME #ncovph #coronavirus",https://twitter.com/jmnfrncsco/status/1223193126891712513,[900324802283528192],2020-01-31T10:35:41.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Here at Cunanan Orthodental Clinic
We ensure our patients “SAFETY”
Because we care!!❤️
Due to the outbreak of the new strain of coronavirus “NCov”

We only used hi-potent sanitizer:… https://t.co/LvsGmmVdXi",Here at Cunanan Orthodental Clinic We ensure our patients “SAFETY” Because we care!! Due to the outbreak of the new strain of coronavirus “NCov” We only used hi-potent sanitizer:… https://www.instagram.com/p/B7-vhuiHGWJ3VISw_CXjXDsZbSf04TUEdrdviY0/?igshid=1hghc3gvegxek,https://twitter.com/YourDent_Rick/status/1223188366797213697,[144808967],2020-01-31T10:16:47.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
@inah_mem @ifyouseekkae It will spread faster beacuse it's a virus. You're thinking too much. Chinese got sick because they don't have proper hygiene. Pinoys? The most OAs in hygiene. The chances of you getting sick of nCoV is remote. Baka sa ibang way pa ma-hospital ang Pinoy.,It will spread faster beacuse it’s a virus. You’re thinking too much. Chinese got sick because they don’t have proper hygiene. Pinoys? The most OAs in hygiene. The chances of you getting sick of nCoV is remote. Baka sa ibang way pa ma-hospital ang Pinoy.,https://twitter.com/jalibieber/status/1223139131905101824,[225643768],2020-01-31T07:01:08.000Z,"Bacoor, Rehiyon ng CALABARZON",00913613698f59d9,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
Who says CORONAVirus is a joke? My new employer does! 😒😒😒,Who says CORONAVirus is a joke? My new employer does! ,https://twitter.com/yoursAries24/status/1223114326464090113,[2316294242],2020-01-31T05:22:34.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Are you stupid or something? He just collapsed from for all we know any ailment. Since he’s Chinese and wearing a mask, you assume it’s coronavirus immediately? Then tweet that they’ll die?

Stop spreading speculation and fake news. If you can’t help, just shut it! https://t.co/UANxL8zTZB","Are you stupid or something? He just collapsed from for all we know any ailment. Since he’s Chinese and wearing a mask, you assume it’s coronavirus immediately? Then tweet that they’ll die? Stop spreading speculation and fake news. If you can’t help, just shut it! ",https://twitter.com/ManuelPSev/status/1223111064822243329,[42005318],2020-01-31T05:09:36.000Z,"Lungsod ng San Juan, Pambansang Punong Rehiyon",01d75a8659539051,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"DIY #coronavirus mask

#2019nCoV https://t.co/BH9gsxY4WD",DIY #coronavirus mask #2019nCoV,https://twitter.com/dariophoto69/status/1223107927604510728,[412556755],2020-01-31T04:57:08.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"TO AVOID NCov, REMEMBER WUHAN(like the Alamo)

W- wash your hands thoroughly 
U- use proper mask
H-have temperature checked regularly 
A-avoid large crowds 
N- never touch your face with unclean hands; no beso beso no handshake","TO AVOID NCov, REMEMBER WUHAN(like the Alamo) W- wash your hands thoroughly U- use proper mask H-have temperature checked regularly A-avoid large crowds N- never touch your face with unclean hands; no beso beso no handshake",https://twitter.com/mgb819/status/1223099587843383297,[166483725],2020-01-31T04:24:00.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Doctor's advice about coronavirus:

Folks, take extra care and drink plenty of water.

copy, paste and repost. #CoronaVirus #CoronaVirusOutbreak #CoronaVirusPH 💊💊💊","Doctor’s advice about coronavirus: Folks, take extra care and drink plenty of water. copy, paste and repost. #CoronaVirus #CoronaVirusOutbreak #CoronaVirusPH ",https://twitter.com/iam_JVP6382/status/1223056809918775297,[132854767],2020-01-31T01:34:01.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Doctor's advice about coronavirus:

About prevention:

2. Aside from washing your hands frequently, you can gargle with strong mouthwash to eliminate or minimize the germs while they are still in your throat (before dripping down to your lungs).","Doctor’s advice about coronavirus: About prevention: 2. Aside from washing your hands frequently, you can gargle with strong mouthwash to eliminate or minimize the germs while they are still in your throat (before dripping down to your lungs).",https://twitter.com/iam_JVP6382/status/1223056447019159552,[132854767],2020-01-31T01:32:34.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"Doctor's advice about coronavirus:

About the symptoms of the pneumonia caused by Coronavirus:

is not like the normal kind. You will feel like you are drowning in water. It's important to go seek immediate medical attention if you feel like this.",Doctor’s advice about coronavirus: About the symptoms of the pneumonia caused by Coronavirus: is not like the normal kind. You will feel like you are drowning in water. It’s important to go seek immediate medical attention if you feel like this.,https://twitter.com/iam_JVP6382/status/1223055692778442752,[132854767],2020-01-31T01:29:35.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"Doctor's advice about coronavirus:

About the symptoms of the pneumonia caused by Coronavirus:

into the trachea and enter the lungs, causing pneumonia. This process will take 5 to 6 days.

3. With pneumonia, comes high fever and difficulty in breathing. The nasal congestion","Doctor’s advice about coronavirus: About the symptoms of the pneumonia caused by Coronavirus: into the trachea and enter the lungs, causing pneumonia. This process will take 5 to 6 days. 3. With pneumonia, comes high fever and difficulty in breathing. The nasal congestion",https://twitter.com/iam_JVP6382/status/1223055206369284102,[132854767],2020-01-31T01:27:39.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"Tips on proper weaeing of face mask

1. Colored side of the mask faces outward
and the white side of the mask is facing towards the face. 

2. Gently press the thin metal wire agains the bridge of the nose. 

#STOPnCoV  #Coronavirus #stopcoronavirus https://t.co/7YCWo8YbFo",Tips on proper weaeing of face mask 1. Colored side of the mask faces outward and the white side of the mask is facing towards the face. 2. Gently press the thin metal wire agains the bridge of the nose. #STOPnCoV #Coronavirus #stopcoronavirus,https://twitter.com/jhedboi86/status/1223054112754786306,[413887591],2020-01-31T01:23:18.000Z,"Lungsod ng Pasay, Pambansang Punong Rehiyon",01ca92e1561dcd0f,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Healthy and active lifestyle will save you not the mask... #coronavirus #healthylifestyle #healthyactivelifestyle,Healthy and active lifestyle will save you not the mask... #coronavirus #healthylifestyle #healthyactivelifestyle,https://twitter.com/Proud2Bpinoy/status/1223051841564479488,[14741767],2020-01-31T01:14:16.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
bwisit na nCov sa face mask lang napupunta lip balm ko di sa nguso ng crush ko,bwisit na nCov sa face mask lang napupunta lip balm ko di sa nguso ng crush ko,https://twitter.com/chrs_uy/status/1223048015071436800,[4757507180],2020-01-31T00:59:04.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}"
"#coronavirus #symptomsandprevention let’s all take care of ourselves and of others and prevent further spread of this deadly virus! #naturalhealthboosters #rovingocphotographer🚖📸 @ Pasay City, Philippines https://t.co/D9QLhvDSSx","#coronavirus #symptomsandprevention let’s all take care of ourselves and of others and prevent further spread of this deadly virus! #naturalhealthboosters #rovingocphotographer @Pasay City, Philippines https://www.instagram.com/p/B79sWYOhujM/?igshid=1atrx4hbdsd9o",https://twitter.com/luz_orchid/status/1223040643032809472,[884619144],2020-01-31T00:29:46.000Z,"Lungsod ng Pasay, Pambansang Punong Rehiyon",01ca92e1561dcd0f,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Kilay lang sapat na! 😂😂😂😂

Seems like I will have to keep my lippies inside their storage container for awhile. No makeup look muna habang nagkakalat ng lagim si Ncov. 

Salamat sa ortho ni Bella sa face masks!… https://t.co/k32Xsg1IeM",Kilay lang sapat na! Seems like I will have to keep my lippies inside their storage container for awhile. No makeup look muna habang nagkakalat ng lagim si Ncov. Salamat sa ortho ni Bella sa face masks!… https://www.instagram.com/p/B79qsXlB9rD/?igshid=15hsrgrwbn058,https://twitter.com/LiceraldeMar/status/1223036995363995648,[575070080],2020-01-31T00:15:17.000Z,"Lungsod ng Marikina, Pambansang Punong Rehiyon",011518fa24638550,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Work Essentials in this time of Corona scare: 😷😷😷

✔️ Vitamin C for Immune boost

✔️ Alcohol to sanitize

✔️ Water to hydrate

✔️ Mask 

#safetyfirst #safety #coronavirus @ Makati , Manila https://t.co/RFSTl43UvQ","Work Essentials in this time of Corona scare: Vitamin C for Immune boost Alcohol to sanitize Water to hydrate Mask #safetyfirst #safety #coronavirus @Makati , Manila https://www.instagram.com/p/B79nsMrBArw/?igshid=rk50y3ntzvrs",https://twitter.com/May_scillaneous/status/1223030399380738048,[450036436],2020-01-30T23:49:04.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Sana legit yung video sa Australia na meron nang nadiscover yung mga Scientist na Antibodies Molecular Technique for Ncov.,Sana legit yung video sa Australia na meron nang nadiscover yung mga Scientist na Antibodies Molecular Technique for Ncov.,https://twitter.com/itsjoanjabinar/status/1223012087783284736,[2392514593],2020-01-30T22:36:18.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Boost your immune system today. Proper hygiene, eat healthy, exercise and take your vitamins. Keep safe everyone! #CoronavirusOutbreak #nCoV","Boost your immune system today. Proper hygiene, eat healthy, exercise and take your vitamins. Keep safe everyone! #CoronavirusOutbreak #nCoV",https://twitter.com/klparas/status/1223004370943369216,[49894094],2020-01-30T22:05:39.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[3380286838],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"Yes,we are not mistaken ncov is here and have been welcomed virtually by these official who are suppose to stop all chinese nationals from entering out ports and airports. https://t.co/4XU3C8qHdO","Yes,we are not mistaken ncov is here and have been welcomed virtually by these official who are suppose to stop all chinese nationals from entering out ports and airports. ",https://twitter.com/junepineda8/status/1222930706256392193,[1107831770001477632],2020-01-30T17:12:55.000Z,"Lungsod ng Caloocan, Pambansang Punong Rehiyon",00ed6f0947c230f4,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"Ewan ko ha, pero is it just me or I can feel, in reality, di lang iisa yung confirmed na merong nCoV dito? Na these officials are just covering up the case just so not to produce public panic &amp; chaos? Ang fishy lang kase. This is just my opinion ha, don’t take it personally.++","Ewan ko ha, pero is it just me or I can feel, in reality, di lang iisa yung confirmed na merong nCoV dito? Na these officials are just covering up the case just so not to produce public panic &amp; chaos? Ang fishy lang kase. This is just my opinion ha, don’t take it personally.++",https://twitter.com/paulphiream/status/1222923531505192960,[636063761],2020-01-30T16:44:25.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}"
utang na loob naman may nCoV na sa bansa tapos wala pa din tubig anuna mamamatay nalang ba tayong lahat,utang na loob naman may nCoV na sa bansa tapos wala pa din tubig anuna mamamatay nalang ba tayong lahat,https://twitter.com/elyamadrid_/status/1222921018517291009,[1237898520],2020-01-30T16:34:26.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
"How to protect yourself from NCoV

1. Wash / disinfect your hands properly
2. Wear face masks in a crowded place
3. VOTE WISELY next election 

🇵🇭😷🚨
#KeepSafe #LabanPinas",How to protect yourself from NCoV 1. Wash / disinfect your hands properly 2. Wear face masks in a crowded place 3. VOTE WISELY next election #KeepSafe #LabanPinas,https://twitter.com/iamsheilfree/status/1222908987835740162,[50780241],2020-01-30T15:46:37.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"Remember W-U-H-A-N

W - wash hands
U - use mask properly
H - have temperature checked regularly
A - avoid large crowds
N - never touch your face with unclean hands, no beso-beso (ASec.Tayag, DOH)

Photo credits to @theasianparent_ph
#coronavirus #CoronavirusOutbreak  #Philippines https://t.co/PYXfI1Pnfl","Remember W-U-H-A-N W - wash hands U - use mask properly H - have temperature checked regularly A - avoid large crowds N - never touch your face with unclean hands, no beso-beso (ASec.Tayag, DOH) Photo credits to @theasianparent_ph #coronavirus #CoronavirusOutbreak #Philippines",https://twitter.com/harayacoaching/status/1222894028565270529,[1220777035],2020-01-30T14:47:11.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[156514104],"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
Wala akong mabilhan ng masks. Nag gygym pa naman ako now. Ang paranoid ko feeling ko ung sipon ko ncov agad huhu. Nakakatakot,Wala akong mabilhan ng masks. Nag gygym pa naman ako now. Ang paranoid ko feeling ko ung sipon ko ncov agad huhu. Nakakatakot,https://twitter.com/justine_cstll/status/1222890852453761025,[856816344377044992],2020-01-30T14:34:34.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
This whole nCov scare also has greatly affected iPhone X and XI users. Face ID feature is not working with masks on. Hassle 😢😊,This whole nCov scare also has greatly affected iPhone X and XI users. Face ID feature is not working with masks on. Hassle ,https://twitter.com/iamjimini/status/1222870955350872064,[40207921],2020-01-30T13:15:30.000Z,"Lungsod ng Antipolo, Rehiyon ng CALABARZON",00bcaba837867882,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Take the necessary precautions to protect yourselves from #nCoV
1. Stay away from crowded places.
2. Use face mask.
3. Take Vit. C regularly.
4. Eat a balanced diet.
5. Have enough sleep.
6. Make sure to always wash your hands.
7. Bring hand sanitizer or alcohol.
8.Keep hydrated.",Take the necessary precautions to protect yourselves from #nCoV 1. Stay away from crowded places. 2. Use face mask. 3. Take Vit. C regularly. 4. Eat a balanced diet. 5. Have enough sleep. 6. Make sure to always wash your hands. 7. Bring hand sanitizer or alcohol. 8.Keep hydrated.,https://twitter.com/jentleheart15/status/1222855772293386240,[64978347],2020-01-30T12:15:10.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Is it bcz of da wuhan market or planned bio-weapon ??? 
#CoronavirusOutbreak #coronavirus #ncov #WuhanCoronovirus",Is it bcz of da wuhan market or planned bio-weapon ??? #CoronavirusOutbreak #coronavirus #ncov #WuhanCoronovirus,https://twitter.com/akyanaakhil5/status/1222847674124128260,[720541047420547072],2020-01-30T11:42:59.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}"
"Sobrang naprapraning ako bwisit. Pano ksi ang work ko e s field sa tondo binondo e puro chinese dun. Nakakpraning.Andun china town kaya. Tapos araw araw pa ako nasa hospital. Bumili n ako madmi vitamin C.Wla n mask last na yang lysol.Panic buying lahat 
#BuhayMedrep
#CoronaVirus https://t.co/BwVxvqkORr",Sobrang naprapraning ako bwisit. Pano ksi ang work ko e s field sa tondo binondo e puro chinese dun. Nakakpraning.Andun china town kaya. Tapos araw araw pa ako nasa hospital. Bumili n ako madmi vitamin C.Wla n mask last na yang lysol.Panic buying lahat #BuhayMedrep #CoronaVirus ,https://twitter.com/JayZonized/status/1222840647100403712,[855959694866735104],2020-01-30T11:15:04.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}"
Mr. President where are you na? Paki ihian na yung NCov.,Mr. President where are you na? Paki ihian na yung NCov.,https://twitter.com/gaeayaseh/status/1222837928201580547,[1036149309677268992],2020-01-30T11:04:15.000Z,"Lungsod ng Taguig, Pambansang Punong Rehiyon",01be2d58751929bc,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"@surarara @vanillecrescent At this point common courtesy na lang dapat ang mag-mask. Marumi naman talaga ang ere sa Maynila, at most likely nga lumiliguy-ligoy na yung coronavirus satin matagal na. Nare-report lang ang severe cases pag talagang grabe na.","At this point common courtesy na lang dapat ang mag-mask. Marumi naman talaga ang ere sa Maynila, at most likely nga lumiliguy-ligoy na yung coronavirus satin matagal na. Nare-report lang ang severe cases pag talagang grabe na.",https://twitter.com/VA_frandesal/status/1222828837978791936,[957500178805633024],2020-01-30T10:28:08.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"i think the public has the rights na malaman yung specific hospital kung saan nakastay yung nag positive sa ncov instead of just saying ""government hospital"" cos they said it themselves, it can spread wildly in hospitals","i think the public has the rights na malaman yung specific hospital kung saan nakastay yung nag positive sa ncov instead of just saying ""government hospital"" cos they said it themselves, it can spread wildly in hospitals",https://twitter.com/justnhadz_/status/1222819148608049152,[1290813098],2020-01-30T09:49:38.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
"sa totoo lang, hindi coronavirus ang papatay sating lahat. yung pagiging incompetent at pagiging negligent ng gobyerno natin yung papatay satin🤡","sa totoo lang, hindi coronavirus ang papatay sating lahat. yung pagiging incompetent at pagiging negligent ng gobyerno natin yung papatay satin ",https://twitter.com/heyyowitsitch/status/1222818263270227969,[1213017290],2020-01-30T09:46:07.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[782170484 4530085939 944794305327120385],"{'retweet_count': 6, 'reply_count': 1, 'like_count': 25, 'quote_count': 5}"
"imagine, coronavirus - a virus that could easily be transmitted through direct contact or even considered as air borne??? sa no.1 most congested city in the world? good luck‼️","imagine, coronavirus - a virus that could easily be transmitted through direct contact or even considered as air borne??? sa no.1 most congested city in the world? good luck ",https://twitter.com/eduardzelleriii/status/1222814418041364480,[3016750020],2020-01-30T09:30:50.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}"
