ngram,freq_fg,relfreq_fg,freq_bg,relfreq_bg,phrase,inform,score
touch gay,1,25,0,0.000722439,3.781275684,2.612938365,6.394214049
month lalabas,1,25,0,0.000722439,3.781275684,2.612938365,6.394214049
gawin duts,1,25,0,0.000758561,3.781275684,2.600740824,6.382016508
gawin governance,1,25,0,0.000758561,3.781275684,2.600740824,6.382016508
taking bath,1,25,0,0.000764935,3.781275684,2.598648761,6.379924445
look gemma,1,25,0,0.000765785,3.781275684,2.598371138,6.379646822
look chaka,1,25,0,0.000765785,3.781275684,2.598371138,6.379646822
chill rumarampa,1,25,0,0.000770602,3.781275684,2.596803735,6.378079419
chill punyeta,1,25,0,0.000770602,3.781275684,2.596803735,6.378079419
lng tlga,1,25,0,0.000770602,3.781275684,2.596803735,6.378079419
lng kmi,1,25,0,0.000770602,3.781275684,2.596803735,6.378079419
lng karoomate,1,25,0,0.000770602,3.781275684,2.596803735,6.378079419
could easily,1,25,0,0.000778011,3.781275684,2.594411372,6.375687056
since hes,1,25,0,0.000785141,3.781275684,2.592130701,6.373406385
since medyo,1,25,0,0.000785141,3.781275684,2.592130701,6.373406385
kayong magbakasyon,1,25,0,0.000788115,3.781275684,2.591185521,6.372461205
kayong matakot,1,25,0,0.000788115,3.781275684,2.591185521,6.372461205
started biochemical,1,25,0,0.000794683,3.781275684,2.58911082,6.370386504
started fitting,1,25,0,0.000794683,3.781275684,2.58911082,6.370386504
started bats,1,25,0,0.000794683,3.781275684,2.58911082,6.370386504
place kinainan,1,25,0,0.000838029,3.781275684,2.575833364,6.357109048
instead addressing,1,25,0,0.000848866,3.781275684,2.572621328,6.353897012
instead sisihin,1,25,0,0.000848866,3.781275684,2.572621328,6.353897012
amidst covid,1,50,2,10.55613351,5.575052466,0.77765797,6.352710436
regularly multivitamins,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
balita mxado,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
tubig anuna,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
white gross,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
namang binugvogue,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
lysol bataan,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
isip baby,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
sapat ehersisyo,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
lysol katuturan,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
isip ikakabuti,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
tubig maayos,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
malapit ron,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
namang mabulag,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
youre immunocompromised,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
tita pinaguusapan,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
ayala ave,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
youre thinking,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
tubig pamatay,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
white undies,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
sanitizer ginagamit,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
told ketogenic,1,25,0,0.000866927,3.781275684,2.567357976,6.34863366
state mass,1,25,0,0.000533493,3.607988889,2.68873493,6.296723819
maraming mahawa,1,25,0,0.00055731,3.607988889,2.677816164,6.285805053
help shut,1,25,0,0.000595359,3.607988889,2.661305311,6.2692942
patients safety,1,25,0,0.00060018,3.607988889,2.659289171,6.26727806
kaso nakainom,1,25,0,0.000632622,3.607988889,2.646128237,6.254117126
gave following,1,25,0,0.000650195,3.607988889,2.639278494,6.247267383
gave global,1,25,0,0.000650195,3.607988889,2.639278494,6.247267383
gave aliens,1,25,0,0.000650195,3.607988889,2.639278494,6.247267383
korea madami,1,25,0,0.000685477,3.607988889,2.626067873,6.234056762
live lot,1,25,0,0.000693541,3.607988889,2.623143863,6.231132752
live long,1,25,0,0.000693541,3.607988889,2.623143863,6.231132752
live dangerous,1,25,0,0.000693541,3.607988889,2.623143863,6.231132752
poor suffer,1,25,0,0.000704378,3.607988889,2.619267817,6.227256706
tamaan ncov,1,50,1,18.00086693,5.714996366,0.510801543,6.225797909
bwisit ncov,1,50,1,18.00086693,5.714996366,0.510801543,6.225797909
way magalit,1,25,0,0.000735003,3.607988889,2.608627913,6.216616802
kills viruses,1,25,0,0.00074308,3.607988889,2.605895646,6.213884535
gawin mong,1,25,0,0.000758561,3.607988889,2.600740824,6.208729713
look cool,1,25,0,0.000765785,3.607988889,2.598371138,6.206360027
could lab,1,25,0,0.000778011,3.607988889,2.594411372,6.202400261
inyo hilig,1,25,0,0.000788115,3.607988889,2.591185521,6.19917441
kayong disiplina,1,25,0,0.000788115,3.607988889,2.591185521,6.19917441
pneumonia process,1,25,0,0.000788115,3.607988889,2.591185521,6.19917441
pneumonia comes,1,25,0,0.000788115,3.607988889,2.591185521,6.19917441
puzzle covid,1,33.33333333,0,0.008669267,3.446391572,2.751509627,6.197901199
charot serious,1,25,0,0.000541829,3.506622612,2.684858883,6.191481495
spray alcohol,1,50,1,45.00086693,6.131450928,0.052670625,6.184121553
instead saying,1,25,0,0.000848866,3.607988889,2.572621328,6.180610217
ago called,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
legit eyes,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
ago noticed,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
sanitizer etc,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
balita resident,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
bagay unti,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
sapat seems,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
white portion,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
white side,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
properly colored,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
sapat paghuhugas,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
sapat hanggat,1,25,0,0.000866927,3.607988889,2.567357976,6.175346865
washing hands,3,50,3,32.22280017,5.943212142,0.219674362,6.162886504
kakalat coronavirus,1,50,1,45.00086693,6.096954492,0.052670625,6.149625117
totoo hot,1,25,0,0.000650195,3.506622612,2.639278494,6.145901106
totoo namamatay,1,25,0,0.000650195,3.506622612,2.639278494,6.145901106
sick self,1,25,0,0.000678464,3.506622612,2.62863859,6.135261202
made bioweapon,1,25,0,0.000701798,3.506622612,2.620185249,6.126807861
best brand,1,25,0,0.00071394,3.506622612,2.615896979,6.122519591
best healthcare,1,25,0,0.00071394,3.506622612,2.615896979,6.122519591
month january,1,25,0,0.000722439,3.506622612,2.612938365,6.119560977
nako ncov,2,50,1,11.25086693,5.368422776,0.74578891,6.114211686
maraming bagay,1,25,0,0.00055731,3.434702094,2.677816164,6.112518257
kills never,1,25,0,0.00074308,3.506622612,2.605895646,6.112518257
kill virus,3,50,2,19.00043346,5.626950863,0.483780606,6.110731469
ayaw nyan,1,25,0,0.000827521,3.506622612,2.57898798,6.085610591
youre coming,1,25,0,0.000866927,3.506622612,2.567357976,6.073980588
properly temperature,1,25,0,0.000866927,3.506622612,2.567357976,6.073980588
ago fb,1,25,0,0.000866927,3.506622612,2.567357976,6.073980588
period gave,1,25,0,0.000704378,3.434702094,2.619267817,6.053969911
month since,1,25,0,0.000722439,3.434702094,2.612938365,6.047640459
magka ncov,1,50,3,26.36410923,5.714996366,0.320009709,6.035006076
chill lng,1,25,0,0.000770602,3.434702094,2.596803735,6.031505828
chill best,1,25,0,0.000770602,3.434702094,2.596803735,6.031505828
inyo malapit,1,25,0,0.000788115,3.434702094,2.591185521,6.025887614
fighting covid,1,50,3,20.71484302,5.575052466,0.440586254,6.01563872
puro bantay,2,25,0,0.000827521,3.434702094,2.57898798,6.013690073
sick flu,1,25,0,0.000678464,3.378916206,2.62863859,6.007554796
treat covid,1,50,2,21.11188171,5.575052466,0.431093505,6.00614597
init init,1,25,0,0.000866927,3.434702094,2.567357976,6.002060069
namang sapat,1,25,0,0.000866927,3.434702094,2.567357976,6.002060069
tita told,1,25,0,0.000866927,3.434702094,2.567357976,6.002060069
pandemic pala,1,25,0,0.000586843,3.333335817,2.664907385,5.998243201
way wearing,1,25,0,0.000735003,3.378916206,2.608627913,5.987544119
gawin kesa,1,25,0,0.000758561,3.378916206,2.600740824,5.97965703
ngang covid,1,50,1,22.50086693,5.575052466,0.399234583,5.974287049
back survive,1,25,0,0.000698358,3.333335817,2.621413753,5.95474957
best friends,1,25,0,0.00071394,3.333335817,2.615896979,5.949232796
lysol used,1,25,0,0.000866927,3.378916206,2.567357976,5.946274182
init today,1,25,0,0.000866927,3.378916206,2.567357976,5.946274182
legit video,1,25,0,0.000866927,3.378916206,2.567357976,5.946274182
told okay,1,25,0,0.000866927,3.378916206,2.567357976,5.946274182
says cant,1,25,0,0.000624481,3.294798147,2.649366318,5.944164464
could kill,1,25,0,0.000778011,3.333335817,2.594411372,5.927747189
buhay pota,1,25,0,0.000780234,3.333335817,2.593698105,5.927033921
going go,1,25,0,0.000690331,3.294798147,2.624303958,5.919102105
place enough,1,25,0,0.000838029,3.333335817,2.575833364,5.90916918
precautions due,1,25,0,0.000866927,3.333335817,2.567357976,5.900693792
korea first,1,25,0,0.000685477,3.261415299,2.626067873,5.887483172
ayala dun,1,25,0,0.000866927,3.294798147,2.567357976,5.862156122
init dun,1,25,0,0.000866927,3.294798147,2.567357976,5.862156122
ayala really,1,25,0,0.000866927,3.294798147,2.567357976,5.862156122
maraming pinoy,1,25,0,0.00055731,3.181801866,2.677816164,5.85961803
week days,1,25,0,0.000681157,3.205629411,2.62764849,5.833277901
mahawaan covid,1,50,1,30.00086693,5.575052466,0.255398363,5.830450829
look muna,1,25,0,0.000765785,3.23196954,2.598371138,5.830340678
jakol makaiwas,2,25,0,0.000866927,3.261415299,2.567357976,5.828773274
precautions protect,1,25,0,0.000866927,3.261415299,2.567357976,5.828773274
tubig meron,1,25,0,0.000866927,3.261415299,2.567357976,5.828773274
fb downplay,1,33.33333333,1,5.625596012,5.23348896,0.593076999,5.826565959
pandemic even,1,25,0,0.000586843,3.160049022,2.664907385,5.824956406
period get,1,25,0,0.000704378,3.205629411,2.619267817,5.824897228
korea sure,1,25,0,0.000685477,3.181801866,2.626067873,5.807869739
lalo ngayong,2,25,0,0.000833583,3.205629411,2.577163154,5.782792565
less lethal,1,33.33333333,1,6.429438355,5.23348896,0.548556903,5.782045864
ban flights,1,33.33333333,7,6.449100462,5.23348896,0.54753908,5.78102804
fruits religiously,1,25,0,0.008669267,3.781275684,1.991711702,5.772987386
weapon depopulized,1,25,0,0.008669267,3.781275684,1.991711702,5.772987386
ethyl booba,1,25,0,0.008669267,3.781275684,1.991711702,5.772987386
precautions still,1,25,0,0.000866927,3.205629411,2.567357976,5.772987386
god control,1,33.33333333,2,3.333926494,5.0024399,0.767469054,5.769908954
taking us,1,25,0,0.000764935,3.160049022,2.598648761,5.758697783
could possible,1,25,0,0.000778011,3.160049022,2.594411372,5.754460393
countries philippines,1,25,0,0.000558158,3.072972348,2.677435935,5.750408284
way prevent,1,25,0,0.000735003,3.140038345,2.608627913,5.748666258
patients philippines,1,25,0,0.00060018,3.072972348,2.659289171,5.732261519
air borne,1,33.33333333,1,7.500794683,5.23348896,0.497182975,5.730671935
regularly eat,1,25,0,0.000866927,3.160049022,2.567357976,5.727406997
period time,1,25,0,0.000704378,3.104263134,2.619267817,5.723530951
touch wear,1,25,0,0.000722439,3.104263134,2.612938365,5.717201499
countries natin,1,25,0,0.000558158,3.032342616,2.677435935,5.709778551
lng daw,1,25,0,0.000770602,3.072972348,2.596803735,5.669776083
oo tapos,1,25,0,0.000693541,3.045165939,2.623143863,5.668309803
ayaw daw,1,25,0,0.000827521,3.072972348,2.57898798,5.651960328
precautions wash,1,25,0,0.000866927,3.072972348,2.567357976,5.640330324
practice coughing,1,33.33333333,1,10.0007706,5.23348896,0.401298582,5.634787543
going china,1,25,0,0.000690331,3.008515071,2.624303958,5.632819029
oo sakit,1,25,0,0.000693541,3.008515071,2.623143863,5.631658934
stop spreading,3,37.5,5,6.364165527,4.960493532,0.66512168,5.625615212
serious note,1,33.33333333,1,5.294882582,5.0024399,0.613272365,5.615712265
bagay like,1,25,0,0.000866927,3.045165939,2.567357976,5.612523915
makati people,1,25,0,0.00058951,2.939451727,2.663773596,5.603225322
biological attack,1,25,0,0.008669267,3.607988889,1.991711702,5.599700591
panlaban veerus,1,25,0,0.008669267,3.607988889,1.991711702,5.599700591
fruits veggies,1,25,0,0.008669267,3.607988889,1.991711702,5.599700591
apples kiat,1,25,0,0.008669267,3.607988889,1.991711702,5.599700591
loob natin,1,25,0,0.000866927,3.032342616,2.567357976,5.599700591
gets worst,1,33.33333333,1,6.000809132,5.0024399,0.571554527,5.573994428
makati panic,1,25,0,0.00058951,2.899685553,2.663773596,5.563459149
masyadong confident,1,33.33333333,1,12.85788594,5.23348896,0.317533528,5.551022488
novel corona,1,33.33333333,4,1.335675817,4.465960596,1.072373501,5.538334097
bagay kasi,1,25,0,0.000866927,2.96675155,2.567357976,5.534109525
malapit kasi,1,25,0,0.000866927,2.96675155,2.567357976,5.534109525
told dont,1,25,0,0.000866927,2.948224557,2.567357976,5.515582532
ago dont,1,25,0,0.000866927,2.948224557,2.567357976,5.515582532
bring sanitizers,1,33.33333333,1,5.000626114,4.867284864,0.63233159,5.499616454
fruits ok,1,25,0,0.008669267,3.506622612,1.991711702,5.498334314
apples oranges,1,25,0,0.008669267,3.506622612,1.991711702,5.498334314
supplements stress,1,25,0,0.008669267,3.506622612,1.991711702,5.498334314
tita yan,1,25,0,0.000866927,2.930976339,2.567357976,5.498334314
says chinese,1,25,0,0.000624481,2.84685828,2.649366318,5.496224597
lysol panic,1,25,0,0.000866927,2.899685553,2.567357976,5.467043529
public panic,2,25,0,0.000442886,2.726398758,2.735268219,5.461666977
theres already,1,33.33333333,3,8.530125704,5.0024399,0.454317933,5.456757833
balita immune,1,25,0,0.000866927,2.859055821,2.567357976,5.426413796
weapon made,1,25,0,0.008669267,3.434702094,1.991711702,5.426413796
supplements since,1,25,0,0.008669267,3.434702094,1.991711702,5.426413796
media reacting,1,33.33333333,3,10.00077724,5.0024399,0.401298361,5.403738261
apples two,1,25,0,0.008669267,3.378916206,1.991711702,5.370627908
supplements food,1,25,0,0.008669267,3.378916206,1.991711702,5.370627908
drink vitamins,3,25,0,0.000770602,2.770512867,2.596803735,5.367316602
ibang tao,1,33.33333333,1,3.333943393,4.584852244,0.767467364,5.352319608
day even,2,33.33333333,1,0.978967603,4.174137684,1.175938209,5.350075892
oo alcohol,1,25,0,0.000693541,2.719151874,2.623143863,5.342295737
totoo coronavirus,1,25,0,0.000650195,2.701903656,2.639278494,5.341182149
since virus,1,25,0,0.000785141,2.741554913,2.592130701,5.333685615
init virus,1,25,0,0.000866927,2.741554913,2.567357976,5.308912889
hope pray,1,33.33333333,3,6.591638097,4.697009656,0.540252002,5.237261658
always sanitize,4,23.52941176,0,0.000665316,2.746270349,2.464352902,5.210623251
positive ncov,4,44.44444444,11,6.987479577,4.359169911,0.82227558,5.181445491
getting sick,1,33.33333333,3,10.00062777,4.77139084,0.401303343,5.172694183
january first,1,33.33333333,2,5.000684416,4.54034178,0.632327704,5.172669484
least two,1,33.33333333,2,8.26154803,4.697009656,0.464981972,5.161991628
travel bans,1,20,0,0.000302736,2.935763127,2.219676125,5.155439252
apples even,1,25,0,0.008669267,3.160049022,1.991711702,5.151760724
sick ncov,1,25,0,0.000678464,2.510924593,2.62863859,5.139563183
zombie apocalypse,1,33.33333333,1,22.50086693,5.0024399,0.131001353,5.133441253
rin totoo,2,22.22222222,0,0.000818764,2.846687805,2.26862384,5.115311645
mama alcohol,2,25,0,0.000866927,2.545865078,2.567357976,5.113223054
buhay ncov,1,25,0,0.000780234,2.510924593,2.593698105,5.104622697
inyo ncov,1,25,0,0.000788115,2.510924593,2.591185521,5.102110113
press conference,1,33.33333333,11,54.50043346,5.23348896,-0.163883586,5.069605374
fruits wash,1,25,0,0.008669267,3.072972348,1.991711702,5.06468405
live covid,1,25,0,0.000693541,2.440952643,2.623143863,5.064096506
cure opportunistic,1,20,0,0.000509957,2.935763127,2.11538332,5.051146447
deadly cute,1,20,0,0.000509957,2.935763127,2.11538332,5.051146447
serious issue,1,33.33333333,1,5.294882582,4.434190536,0.613272365,5.047462901
naka mask,2,40,3,13.18252749,4.600304721,0.443994871,5.044299592
away belt,1,20,0,0.000587273,2.935763127,2.087150624,5.02291375
country origin,1,20,0,0.000592898,2.935763127,2.085244031,5.021007158
country soooo,1,20,0,0.000592898,2.935763127,2.085244031,5.021007158
spreading speculation,1,20,0,0.000610789,2.935763127,2.079298156,5.015061283
risk specifically,1,20,0,0.000626855,2.935763127,2.074105604,5.009868731
risk exposure,1,20,0,0.000626855,2.935763127,2.074105604,5.009868731
isip covid,1,25,0,0.000866927,2.440952643,2.567357976,5.008310618
namang covid,1,25,0,0.000866927,2.440952643,2.567357976,5.008310618
tita covid,1,25,0,0.000866927,2.440952643,2.567357976,5.008310618
pray amen,1,20,0,0.000634021,2.935763127,2.071832134,5.007595261
manila philipines,1,20,0,0.000638788,2.935763127,2.070334,5.006097127
scare ppl,1,20,0,0.000650195,2.935763127,2.066794085,5.002557211
scare praning,1,20,0,0.000650195,2.935763127,2.066794085,5.002557211
scare greatly,1,20,0,0.000650195,2.935763127,2.066794085,5.002557211
panlaban sakit,1,25,0,0.008669267,3.008515071,1.991711702,5.000226773
shit likes,1,20,0,0.000660516,2.935763127,2.063644413,4.99940754
takot mawalan,1,20,0,0.000666867,2.935763127,2.061730523,4.99749365
takot gumala,1,20,0,0.000666867,2.935763127,2.061730523,4.99749365
puro chinese,3,37.5,1,4.091736612,4.162406642,0.830764295,4.993170937
japan confirmed,1,33.33333333,2,5.278476135,4.378505841,0.614306817,4.992812659
okay push,1,20,0,0.000688442,2.935763127,2.055362402,4.991125529
okay pakiramdam,1,20,0,0.000688442,2.935763127,2.055362402,4.991125529
hiv nagagamot,1,20,0,0.000693541,2.935763127,2.05388638,4.989649507
hiv kayang,1,20,0,0.000693541,2.935763127,2.05388638,4.989649507
naka motor,1,20,0,0.000709304,2.935763127,2.049391809,4.985154936
naka acquire,1,20,0,0.000709304,2.935763127,2.049391809,4.985154936
naka grab,1,20,0,0.000709304,2.935763127,2.049391809,4.985154936
nating pinoy,1,33.33333333,1,6.429438355,4.434190536,0.548556903,4.98274744
gala basain,1,20,0,0.000722439,2.935763127,2.045721982,4.981485108
today seegene,1,20,0,0.00073448,2.935763127,2.042416121,4.978179248
without malling,1,20,0,0.000736888,2.935763127,2.041761456,4.977524583
ngayong dumadami,1,20,0,0.00074308,2.935763127,2.040087806,4.975850933
something spicy,1,20,0,0.000748709,2.935763127,2.038578365,4.974341492
something collapsed,1,20,0,0.000748709,2.935763127,2.038578365,4.974341492
